"chr","QTL","pos_lo","pos_hi","TRAIT","locusName","start","end","Best.hit.arabi.name","arabi.symbol","arabi.defline","Best.hit.rice.name","rice.defline"
"Chr02N","2N@54.01",41036788,52128118,"K39","Pavir.2NG304600",41268688,41269216,"AT2G20560","","DNAJ heat shock family protein","LOC_Os09g20320","heat shock protein DnaJ, putative, expressed"
"Chr02N","2N@54.01",41036788,52128118,"K39","Pavir.2NG304700",41237636,41241032,"AT4G30190","AHA2,HA2,PMA2","H(+)-ATPase 2","LOC_Os04g56160","plasma membrane ATPase, putative, expressed"
"Chr02N","2N@54.01",41036788,52128118,"K39","Pavir.2NG304800",41232430,41233368,"AT4G13830","J20","DNAJ-like 20","LOC_Os09g20320","heat shock protein DnaJ, putative, expressed"
"Chr02N","2N@54.01",41036788,52128118,"K39","Pavir.2NG305200",42980153,42982456,"","","","LOC_Os09g21410","BED zinc finger family protein, expressed"
"Chr02N","2N@54.01",41036788,52128118,"K39","Pavir.2NG308200",41158487,41160999,"AT4G39830","","Cupredoxin superfamily protein","LOC_Os09g20090","L-ascorbate oxidase precursor, putative, expressed"
"Chr02N","2N@54.01",41036788,52128118,"K39","Pavir.2NG308203",41171374,41173338,"","","","LOC_Os02g37230","expressed protein"
"Chr02N","2N@54.01",41036788,52128118,"K39","Pavir.2NG308206",41175952,41178385,"","","","",""
"Chr02N","2N@54.01",41036788,52128118,"K39","Pavir.2NG308300",41186148,41186775,"AT1G78020","","Protein of unknown function (DUF581)","LOC_Os09g20240","DUF581 domain containing protein, expressed"
"Chr02N","2N@54.01",41036788,52128118,"K39","Pavir.2NG308500",41390626,41392631,"AT5G10100","","Haloacid dehalogenase-like hydrolase (HAD) superfamily protein","LOC_Os09g20390","uncharacterized glycosyl hydrolase Rv2006/MT2062, putative, expressed"
"Chr02N","2N@54.01",41036788,52128118,"K39","Pavir.2NG308600",41392825,41393190,"","","","LOC_Os08g09980","retrotransposon protein, putative, unclassified"
"Chr02N","2N@54.01",41036788,52128118,"K39","Pavir.2NG308603",41397869,41404335,"","","","",""
"Chr02N","2N@54.01",41036788,52128118,"K39","Pavir.2NG308606",41404336,41406232,"","","","LOC_Os09g20400","expressed protein"
"Chr02N","2N@54.01",41036788,52128118,"K39","Pavir.2NG308609",41421545,41422887,"AT1G78110","","","LOC_Os09g20420","expressed protein"
"Chr02N","2N@54.01",41036788,52128118,"K39","Pavir.2NG308612",41424053,41427937,"AT4G39740","","Thioredoxin superfamily protein","LOC_Os09g20430","SCO1 protein homolog, mitochondrial precursor, putative, expressed"
"Chr02N","2N@54.01",41036788,52128118,"K39","Pavir.2NG308615",41436698,41437912,"AT5G65165","SDH2-3","succinate dehydrogenase 2-3","LOC_Os09g20440","succinate dehydrogenase and fumarate reductase iron-sulfur protein, expressed"
"Chr02N","2N@54.01",41036788,52128118,"K39","Pavir.2NG308618",41454674,41456272,"AT5G65170","","VQ motif-containing protein","LOC_Os09g20460","VQ domain containing protein, putative, expressed"
"Chr02N","2N@54.01",41036788,52128118,"K39","Pavir.2NG308700",41472149,41476409,"AT5G10190","","Major facilitator superfamily protein","LOC_Os08g31670","transporter, putative, expressed"
"Chr02N","2N@54.01",41036788,52128118,"K39","Pavir.2NG308800",41476763,41478841,"AT5G10190","","Major facilitator superfamily protein","LOC_Os09g20500","transporter, putative, expressed"
"Chr02N","2N@54.01",41036788,52128118,"K39","Pavir.2NG308803",41479340,41480892,"AT5G10190","","Major facilitator superfamily protein","LOC_Os09g20520","transporter-related, putative, expressed"
"Chr02N","2N@54.01",41036788,52128118,"K39","Pavir.2NG308806",41481611,41484343,"AT5G10190","","Major facilitator superfamily protein","LOC_Os09g20490","transporter, putative, expressed"
"Chr02N","2N@54.01",41036788,52128118,"K39","Pavir.2NG308809",41486162,41488772,"AT5G10190","","Major facilitator superfamily protein","LOC_Os09g20500","transporter, putative, expressed"
"Chr02N","2N@54.01",41036788,52128118,"K39","Pavir.2NG308812",41501818,41506990,"AT2G35330","","RING/U-box superfamily protein","LOC_Os09g20550","zinc finger protein-related, putative, expressed"
"Chr02N","2N@54.01",41036788,52128118,"K39","Pavir.2NG309100",41620303,41623521,"AT1G13580","LAG13","LAG1 longevity assurance homolog 3","LOC_Os02g37080","ASC1, putative, expressed"
"Chr02N","2N@54.01",41036788,52128118,"K39","Pavir.2NG309200",41624727,41629203,"AT3G49010","ATBBC1,BBC1,RSU2","breast basic conserved 1","LOC_Os06g02510","ribosomal protein L13, putative, expressed"
"Chr02N","2N@54.01",41036788,52128118,"K39","Pavir.2NG309203",41637138,41639444,"AT3G49010","ATBBC1,BBC1,RSU2","breast basic conserved 1","LOC_Os06g02510","ribosomal protein L13, putative, expressed"
"Chr02N","2N@54.01",41036788,52128118,"K39","Pavir.2NG309206",41643778,41647428,"AT5G08160","ATPK3,PK3","serine/threonine protein kinase 3","LOC_Os09g20640","serine/threonine-protein kinase 16, putative, expressed"
"Chr02N","2N@54.01",41036788,52128118,"K39","Pavir.2NG309300",41650797,41656167,"AT5G09900","EMB2107,MSA,RPN5A","26S proteasome regulatory subunit, putative (RPN5)","LOC_Os03g63430","proteasome subunit, putative, expressed"
"Chr02N","2N@54.01",41036788,52128118,"K39","Pavir.2NG309400",41657385,41660913,"AT5G08160","ATPK3,PK3","serine/threonine protein kinase 3","LOC_Os09g20640","serine/threonine-protein kinase 16, putative, expressed"
"Chr02N","2N@54.01",41036788,52128118,"K39","Pavir.2NG309403",41674303,41676510,"AT5G52610","","F-box and associated interaction domains-containing protein","LOC_Os09g20650","OsFBX323 - F-box domain containing protein, expressed"
"Chr02N","2N@54.01",41036788,52128118,"K39","Pavir.2NG309406",41682406,41685857,"AT5G20090","","Uncharacterised protein family (UPF0041)","LOC_Os09g20660","UPF0041 domain containing protein, putative, expressed"
"Chr02N","2N@54.01",41036788,52128118,"K39","Pavir.2NG309409",41731174,41739955,"AT4G15570","MAA3","P-loop containing nucleoside triphosphate hydrolases superfamily protein","LOC_Os06g20500","tRNA-splicing endonuclease positive effector-related, putative, expressed"
"Chr02N","2N@54.01",41036788,52128118,"K39","Pavir.2NG309412",41772435,41773379,"AT3G02200","","Proteasome component (PCI) domain protein","LOC_Os04g01290","proteasome subunit, putative, expressed"
"Chr02N","2N@54.01",41036788,52128118,"K39","Pavir.2NG309415",41774465,41776698,"AT3G57030","","Calcium-dependent phosphotriesterase superfamily protein","LOC_Os09g20684","SMP-30/Gluconolaconase/LRE-like region containing protein, expressed"
"Chr02N","2N@54.01",41036788,52128118,"K39","Pavir.2NG309418",41779849,41781033,"","","","",""
"Chr02N","2N@54.01",41036788,52128118,"K39","Pavir.2NG309421",41793969,41795252,"AT3G09850","","D111/G-patch domain-containing protein","LOC_Os08g19170","G-patch domain containing protein, expressed"
"Chr02N","2N@54.01",41036788,52128118,"K39","Pavir.2NG309424",41801521,41804529,"AT3G57030","","Calcium-dependent phosphotriesterase superfamily protein","LOC_Os09g20810","strictosidine synthase, putative, expressed"
"Chr02N","2N@54.01",41036788,52128118,"K39","Pavir.2NG309427",41819281,41819871,"","","","",""
"Chr02N","2N@54.01",41036788,52128118,"K39","Pavir.2NG309500",41820059,41822346,"","","","LOC_Os03g11480","expressed protein"
"Chr02N","2N@54.01",41036788,52128118,"K39","Pavir.2NG309503",41824236,41829695,"AT1G74030","ENO1","enolase 1","LOC_Os09g20820","enolase, putative, expressed"
"Chr02N","2N@54.01",41036788,52128118,"K39","Pavir.2NG309506",41827117,41827935,"","","","",""
"Chr02N","2N@54.01",41036788,52128118,"K39","Pavir.2NG309509",41832378,41834007,"AT4G15802","AtHSBP,HSBP","heat shock factor binding protein","LOC_Os09g20830","heat shock factor-binding protein 1, putative, expressed"
"Chr02N","2N@54.01",41036788,52128118,"K39","Pavir.2NG309512",41834547,41836461,"AT1G52640","","Pentatricopeptide repeat (PPR) superfamily protein","LOC_Os01g32090","PPR repeat domain containing protein, putative, expressed"
"Chr02N","2N@54.01",41036788,52128118,"K39","Pavir.2NG309515",41853690,41855120,"AT1G70230","TBL27","TRICHOME BIREFRINGENCE-LIKE 27","LOC_Os09g20850","expressed protein"
"Chr02N","2N@54.01",41036788,52128118,"K39","Pavir.2NG309518",41869691,41871225,"AT1G70230","TBL27","TRICHOME BIREFRINGENCE-LIKE 27","LOC_Os09g20850","expressed protein"
"Chr02N","2N@54.01",41036788,52128118,"K39","Pavir.2NG309521",41871051,41874347,"AT5G40190","","RNA ligase/cyclic nucleotide phosphodiesterase family protein","LOC_Os09g20860","calmodulin-binding protein, putative, expressed"
"Chr02N","2N@54.01",41036788,52128118,"K39","Pavir.2NG309524",41875309,41875638,"","","","",""
"Chr02N","2N@54.01",41036788,52128118,"K39","Pavir.2NG309527",41877040,41879688,"AT1G24030","","Protein kinase superfamily protein","LOC_Os09g20880","serine/threonine-protein kinase, putative, expressed"
"Chr02N","2N@54.01",41036788,52128118,"K39","Pavir.2NG309800",48713462,48715240,"AT5G66800","","","LOC_Os09g28520","expressed protein"
"Chr02N","2N@54.01",41036788,52128118,"K39","Pavir.2NG311300",45074367,45078283,"AT2G24260","LRL1","LJRHL1-like 1","LOC_Os09g25040","joka8, putative, expressed"
"Chr02N","2N@54.01",41036788,52128118,"K39","Pavir.2NG311303",45079613,45081182,"AT4G29090","","Ribonuclease H-like superfamily protein","LOC_Os02g06100","expressed protein"
"Chr02N","2N@54.01",41036788,52128118,"K39","Pavir.2NG311400",43916017,43916740,"","","","",""
"Chr02N","2N@54.01",41036788,52128118,"K39","Pavir.2NG311403",43979364,43980327,"AT4G39330","ATCAD9,CAD9","cinnamyl alcohol dehydrogenase 9","LOC_Os09g23540","dehydrogenase, putative, expressed"
"Chr02N","2N@54.01",41036788,52128118,"K39","Pavir.2NG312200",44554976,44558339,"AT2G36730","","Pentatricopeptide repeat (PPR) superfamily protein","LOC_Os09g24640","pentatricopeptide, putative, expressed"
"Chr02N","2N@54.01",41036788,52128118,"K39","Pavir.2NG312300",44548255,44552851,"AT3G47550","","RING/FYVE/PHD zinc finger superfamily protein","LOC_Os09g24650","zinc finger, C3HC4 type, putative, expressed"
"Chr02N","2N@54.01",41036788,52128118,"K39","Pavir.2NG312500",44543685,44545128,"","","","LOC_Os09g24620","expressed protein"
"Chr02N","2N@54.01",41036788,52128118,"K39","Pavir.2NG312600",44521399,44534021,"","","","LOC_Os09g24590","expressed protein"
"Chr02N","2N@54.01",41036788,52128118,"K39","Pavir.2NG313000",44481234,44482296,"AT5G07680","ANAC079,ANAC080,ATNAC4,NAC080","NAC domain containing protein 80","LOC_Os09g24560","No apical meristem protein, putative, expressed"
"Chr02N","2N@54.01",41036788,52128118,"K39","Pavir.2NG313003",44504368,44505342,"","","","",""
"Chr02N","2N@54.01",41036788,52128118,"K39","Pavir.2NG313200",45025372,45028858,"AT5G63060","","Sec14p-like phosphatidylinositol transfer family protein","LOC_Os02g21630","SEC14 cytosolic factor family protein, putative, expressed"
"Chr02N","2N@54.01",41036788,52128118,"K39","Pavir.2NG313203",45031769,45033337,"AT1G43760","","DNAse I-like superfamily protein","LOC_Os11g05030","expressed protein"
"Chr02N","2N@54.01",41036788,52128118,"K39","Pavir.2NG313500",45009043,45010017,"","","","",""
"Chr02N","2N@54.01",41036788,52128118,"K39","Pavir.2NG313503",45016740,45017261,"","","","LOC_Os03g32190","transposon protein, putative, unclassified, expressed"
"Chr02N","2N@54.01",41036788,52128118,"K39","Pavir.2NG313506",45021382,45023012,"","","","LOC_Os03g43580","IQ calmodulin-binding motif family protein, putative, expressed"
"Chr02N","2N@54.01",41036788,52128118,"K39","Pavir.2NG313700",44995541,44996902,"AT2G32070","","Polynucleotidyl transferase, ribonuclease H-like superfamily protein","LOC_Os09g24990","CAF1 family ribonuclease containing protein, putative, expressed"
"Chr02N","2N@54.01",41036788,52128118,"K39","Pavir.2NG313703",44998330,44998887,"","","","",""
"Chr02N","2N@54.01",41036788,52128118,"K39","Pavir.2NG313706",44998948,45001429,"","","","",""
"Chr02N","2N@54.01",41036788,52128118,"K39","Pavir.2NG313709",45007354,45008913,"AT4G31890","","ARM repeat superfamily protein","LOC_Os09g25000","spotted leaf 11, putative, expressed"
"Chr02N","2N@54.01",41036788,52128118,"K39","Pavir.2NG314300",44966125,44970924,"AT1G15880","atgos11,GOS11","golgi snare 11","LOC_Os09g24980","vesicle transport v-SNARE protein, putative, expressed"
"Chr02N","2N@54.01",41036788,52128118,"K39","Pavir.2NG314303",44975288,44978998,"","","","LOC_Os01g16660","transposon protein, putative, unclassified, expressed"
"Chr02N","2N@54.01",41036788,52128118,"K39","Pavir.2NG314700",44946397,44947057,"","","","",""
"Chr02N","2N@54.01",41036788,52128118,"K39","Pavir.2NG314703",44948613,44950804,"AT5G11000","","Plant protein of unknown function (DUF868)","LOC_Os09g24970","expressed protein"
"Chr02N","2N@54.01",41036788,52128118,"K39","Pavir.2NG314706",44965632,44965976,"","","","",""
"Chr02N","2N@54.01",41036788,52128118,"K39","Pavir.2NG315000",44937202,44942479,"AT3G45100","SETH2","UDP-Glycosyltransferase superfamily protein","LOC_Os07g16960","glycosyl transferase, group 1 domain containing protein, expressed"
"Chr02N","2N@54.01",41036788,52128118,"K39","Pavir.2NG315003",44943587,44945254,"","","","",""
"Chr02N","2N@54.01",41036788,52128118,"K39","Pavir.2NG315100",44933853,44936550,"AT4G00420","","Double-stranded RNA-binding domain (DsRBD)-containing protein","LOC_Os09g24954","double-stranded RNA binding motif containing protein, expressed"
"Chr02N","2N@54.01",41036788,52128118,"K39","Pavir.2NG315500",44888381,44893855,"AT2G22480","PFK5","phosphofructokinase 5","LOC_Os09g24910","phosphofructokinase, putative, expressed"
"Chr02N","2N@54.01",41036788,52128118,"K39","Pavir.2NG315503",44927098,44931844,"AT4G02050","STP7","sugar transporter protein 7","LOC_Os09g24924","transporter family protein, putative, expressed"
"Chr02N","2N@54.01",41036788,52128118,"K39","Pavir.2NG315506",44932898,44933539,"","","","",""
"Chr02N","2N@54.01",41036788,52128118,"K39","Pavir.2NG315600",44882035,44885415,"AT1G26850","","S-adenosyl-L-methionine-dependent methyltransferases superfamily protein","LOC_Os09g24900","methyltransferase, putative, expressed"
"Chr02N","2N@54.01",41036788,52128118,"K39","Pavir.2NG315603",44886592,44887736,"","","","",""
"Chr02N","2N@54.01",41036788,52128118,"K39","Pavir.2NG315700",44875530,44877205,"AT1G74670","","Gibberellin-regulated family protein","LOC_Os09g24840","GASR10 - Gibberellin-regulated GASA/GAST/Snakin family protein precursor, expressed"
"Chr02N","2N@54.01",41036788,52128118,"K39","Pavir.2NG315800",44863426,44864837,"","","","",""
"Chr02N","2N@54.01",41036788,52128118,"K39","Pavir.2NG316000",44846489,44847893,"AT5G15210","ATHB30,HB30,ZFHD3","homeobox protein 30","LOC_Os09g24820","ZF-HD protein dimerisation region containing protein, expressed"
"Chr02N","2N@54.01",41036788,52128118,"K39","Pavir.2NG316200",44825593,44827857,"","","","",""
"Chr02N","2N@54.01",41036788,52128118,"K39","Pavir.2NG316203",44827858,44829340,"","","","LOC_Os07g29420","DNA-directed RNA polymerase III subunit RPC8, putative, expressed"
"Chr02N","2N@54.01",41036788,52128118,"K39","Pavir.2NG316400",44810369,44811790,"AT1G76080","ATCDSP32,CDSP32","chloroplastic drought-induced stress protein of 32 kD","LOC_Os07g29410","thioredoxin, putative, expressed"
"Chr02N","2N@54.01",41036788,52128118,"K39","Pavir.2NG316600",44782470,44783085,"AT3G28917","MIF2","mini zinc finger 2","LOC_Os09g24810","ZF-HD protein dimerisation region containing protein, expressed"
"Chr02N","2N@54.01",41036788,52128118,"K39","Pavir.2NG316800",44754488,44756169,"AT3G47600","ATMYB94,ATMYBCP70,MYB94","myb domain protein 94","LOC_Os08g33940","MYB family transcription factor, putative, expressed"
"Chr02N","2N@54.01",41036788,52128118,"K39","Pavir.2NG317200",44161111,44169109,"AT1G71010","FAB1C","FORMS APLOID AND BINUCLEATE CELLS 1C","LOC_Os09g23740","1-phosphatidylinositol-4-phosphate 5-kinase/ zinc ion binding protein, putative, expressed"
"Chr02N","2N@54.01",41036788,52128118,"K39","Pavir.2NG317300",44159159,44160716,"AT1G14900","HMGA","high mobility group A","LOC_Os09g23730","HMG-Y-related protein A, putative, expressed"
"Chr02N","2N@54.01",41036788,52128118,"K39","Pavir.2NG317400",44146526,44153520,"AT2G01650","PUX2","plant UBX domain-containing protein 2","LOC_Os09g23690","UBX domain containing protein, expressed"
"Chr02N","2N@54.01",41036788,52128118,"K39","Pavir.2NG317500",44140723,44141167,"","","","",""
"Chr02N","2N@54.01",41036788,52128118,"K39","Pavir.2NG317700",44096480,44100087,"AT3G17860","JAI3,JAZ3,TIFY6B","jasmonate-zim-domain protein 3","LOC_Os09g23660","ZIM motif family protein, expressed"
"Chr02N","2N@54.01",41036788,52128118,"K39","Pavir.2NG317703",44101559,44102046,"","","","",""
"Chr02N","2N@54.01",41036788,52128118,"K39","Pavir.2NG317706",44137308,44137924,"","","","LOC_Os10g09890","hypothetical protein"
"Chr02N","2N@54.01",41036788,52128118,"K39","Pavir.2NG317900",44087033,44088571,"AT1G66230","AtMYB20,MYB20","myb domain protein 20","LOC_Os09g23620","MYB family transcription factor, putative, expressed"
"Chr02N","2N@54.01",41036788,52128118,"K39","Pavir.2NG318000",44065977,44069096,"AT1G66230","AtMYB20,MYB20","myb domain protein 20","LOC_Os09g23620","MYB family transcription factor, putative, expressed"
"Chr02N","2N@54.01",41036788,52128118,"K39","Pavir.2NG318100",44057684,44060893,"AT1G66230","AtMYB20,MYB20","myb domain protein 20","LOC_Os09g23620","MYB family transcription factor, putative, expressed"
"Chr02N","2N@54.01",41036788,52128118,"K39","Pavir.2NG318103",44062665,44064113,"","","","",""
"Chr02N","2N@54.01",41036788,52128118,"K39","Pavir.2NG318300",44039933,44041344,"AT1G66230","AtMYB20,MYB20","myb domain protein 20","LOC_Os09g23620","MYB family transcription factor, putative, expressed"
"Chr02N","2N@54.01",41036788,52128118,"K39","Pavir.2NG318303",44041973,44044985,"","","","",""
"Chr02N","2N@54.01",41036788,52128118,"K39","Pavir.2NG318400",44015080,44015379,"","","","LOC_Os09g23590","expressed protein"
"Chr02N","2N@54.01",41036788,52128118,"K39","Pavir.2NG318500",44009050,44010846,"AT1G48480","RKL1","receptor-like kinase 1","LOC_Os09g23570","inactive receptor kinase At2g26730 precursor, putative, expressed"
"Chr02N","2N@54.01",41036788,52128118,"K39","Pavir.2NG318600",44000032,44001449,"AT2G21890","ATCAD3,CAD3","cinnamyl alcohol dehydrogenase homolog 3","LOC_Os09g23540","dehydrogenase, putative, expressed"
"Chr02N","2N@54.01",41036788,52128118,"K39","Pavir.2NG318800",44689148,44698647,"AT1G74640","","alpha/beta-Hydrolases superfamily protein","LOC_Os09g24710","alpha/beta hydrolase fold, putative, expressed"
"Chr02N","2N@54.01",41036788,52128118,"K39","Pavir.2NG318803",44751808,44752182,"","","","",""
"Chr02N","2N@54.01",41036788,52128118,"K39","Pavir.2NG319100",44664332,44664937,"","","","",""
"Chr02N","2N@54.01",41036788,52128118,"K39","Pavir.2NG319200",44659679,44664892,"AT5G39785","","Protein of unknown function (DUF1666)","LOC_Os09g24700","expressed protein"
"Chr02N","2N@54.01",41036788,52128118,"K39","Pavir.2NG319300",44652228,44654105,"AT1G26880","","Ribosomal protein L34e superfamily protein","LOC_Os09g24690","60S ribosomal protein L34, putative, expressed"
"Chr02N","2N@54.01",41036788,52128118,"K39","Pavir.2NG319400",44649126,44651812,"AT1G74600","","pentatricopeptide (PPR) repeat-containing protein","LOC_Os09g24680","pentatricopeptide, putative, expressed"
"Chr02N","2N@54.01",41036788,52128118,"K39","Pavir.2NG319500",44633007,44635809,"AT1G26870","ANAC009,FEZ","NAC (No Apical Meristem) domain transcriptional regulator superfamily protein","LOC_Os08g33910","no apical meristem protein, putative, expressed"
"Chr02N","2N@54.01",41036788,52128118,"K39","Pavir.2NG319503",44647768,44649026,"","","","",""
"Chr02N","2N@54.01",41036788,52128118,"K39","Pavir.2NG319700",44626883,44630583,"AT1G14270","","CAAX amino terminal protease family protein","LOC_Os09g24670","CAAX amino terminal protease family protein, putative, expressed"
"Chr02N","2N@54.01",41036788,52128118,"K39","Pavir.2NG319800",44617662,44626746,"AT3G47610","","transcription regulators;zinc ion binding","LOC_Os09g24660","AGAP000554-PA, putative, expressed"
"Chr02N","2N@54.01",41036788,52128118,"K39","Pavir.2NG319900",44467582,44471093,"AT1G26550","","FKBP-like peptidyl-prolyl cis-trans isomerase family protein","LOC_Os09g24540","peptidyl-prolyl cis-trans isomerase, putative, expressed"
"Chr02N","2N@54.01",41036788,52128118,"K39","Pavir.2NG320000",44464836,44467102,"AT1G14030","","Rubisco methyltransferase family protein","LOC_Os09g24530","ribulose-1,5 bisphosphate carboxylase/oxygenase large subunit N-methyltransferase, chloroplast precursor, putative, expressed"
"Chr02N","2N@54.01",41036788,52128118,"K39","Pavir.2NG320100",44462808,44463785,"AT5G56310","","Pentatricopeptide repeat (PPR) superfamily protein","LOC_Os09g24520","pentatricopeptide, putative, expressed"
"Chr02N","2N@54.01",41036788,52128118,"K39","Pavir.2NG320200",44459884,44462434,"AT1G23110","","","LOC_Os08g33640","expressed protein"
"Chr02N","2N@54.01",41036788,52128118,"K39","Pavir.2NG320300",44439879,44442757,"AT1G68810","","basic helix-loop-helix (bHLH) DNA-binding superfamily protein","LOC_Os09g24490","basic helix-loop-helix family protein, putative, expressed"
"Chr02N","2N@54.01",41036788,52128118,"K39","Pavir.2NG320303",44454156,44456930,"AT1G70760","CRR23","inorganic carbon transport protein-related","LOC_Os05g28090","expressed protein"
"Chr02N","2N@54.01",41036788,52128118,"K39","Pavir.2NG320400",44431644,44432883,"AT3G18550","ATTCP18,BRC1,TCP18","TCP family transcription factor ","LOC_Os09g24480","TCP family transcription factor, putative, expressed"
"Chr02N","2N@54.01",41036788,52128118,"K39","Pavir.2NG320700",44414298,44414630,"","","","",""
"Chr02N","2N@54.01",41036788,52128118,"K39","Pavir.2NG320703",44430827,44431348,"","","","",""
"Chr02N","2N@54.01",41036788,52128118,"K39","Pavir.2NG320900",44406478,44412898,"AT1G73950","","Transmembrane Fragile-X-F-associated protein","LOC_Os03g49900","zinc finger, C3HC4 type domain containing protein, expressed"
"Chr02N","2N@54.01",41036788,52128118,"K39","Pavir.2NG321000",44388661,44404942,"AT1G73960","TAF2","TBP-associated factor 2","LOC_Os09g24440","expressed protein"
"Chr02N","2N@54.01",41036788,52128118,"K39","Pavir.2NG321100",44384867,44385820,"","","","",""
"Chr02N","2N@54.01",41036788,52128118,"K39","Pavir.2NG321300",44361174,44370741,"AT1G70740","","Protein kinase superfamily protein","LOC_Os09g24330","TKL_IRAK_DUF26-lg.2 - DUF26 kinases have homology to DUF26 containing loci, expressed"
"Chr02N","2N@54.01",41036788,52128118,"K39","Pavir.2NG321600",44327121,44330095,"AT1G34430","EMB3003","2-oxoacid dehydrogenases acyltransferase family protein","LOC_Os08g33440","2-oxo acid dehydrogenases acyltransferase domain containing protein, expressed"
"Chr02N","2N@54.01",41036788,52128118,"K39","Pavir.2NG321603",44355947,44357004,"","","","",""
"Chr02N","2N@54.01",41036788,52128118,"K39","Pavir.2NG321700",44325823,44326801,"AT3G25855","","Copper transport protein family","LOC_Os09g24310","expressed protein"
"Chr02N","2N@54.01",41036788,52128118,"K39","Pavir.2NG321800",44316725,44325516,"AT4G02070","ATMSH6,MSH6,MSH6-1","MUTS homolog 6","LOC_Os09g24220","MSH-like DNA mismatch repair protein, putative, expressed"
"Chr02N","2N@54.01",41036788,52128118,"K39","Pavir.2NG322000",44309683,44314530,"","","","LOC_Os09g24210","expressed protein"
"Chr02N","2N@54.01",41036788,52128118,"K39","Pavir.2NG322100",44304448,44309637,"AT5G38470","RAD23D","Rad23 UV excision repair protein family","LOC_Os09g24200","RAD23 DNA repair protein, putative, expressed"
"Chr02N","2N@54.01",41036788,52128118,"K39","Pavir.2NG322300",44267292,44270078,"AT5G38450","CYP735A1","cytochrome P450, family 735, subfamily A, polypeptide 1","LOC_Os09g23820","cytochrome P450 72A1, putative, expressed"
"Chr02N","2N@54.01",41036788,52128118,"K39","Pavir.2NG322500",44233118,44237611,"AT5G37840","","","LOC_Os09g23780","expressed protein"
