"chr","QTL","pos_lo","pos_hi","TRAIT","seqid","start","end","locusName","GO","Best.hit.arabi.name","arabi.symbol","arabi.defline","Best.hit.rice.name","rice.defline"
"Chr04N","4N@31.99",6073624,41748130,"Al27","Chr04N",31653665,31654664,"Pavir.4NG045977","","","","","",""
"Chr04N","4N@31.99",6073624,41748130,"Al27","Chr04N",31659459,31659827,"Pavir.4NG045988","","","","","",""
"Chr04N","4N@31.99",6073624,41748130,"Al27","Chr04N",31676761,31680996,"Pavir.4NG045999","GO:0005525","AT4G18800","ATHSGBP,ATRAB11B,ATRABA1D,RABA1d","RAB GTPase homolog A1D","LOC_Os06g35814","ras-related protein, putative, expressed"
"Chr04N","4N@31.99",6073624,41748130,"Al27","Chr04N",29848243,29848791,"Pavir.4NG046000","","","","","",""
"Chr04N","4N@31.99",6073624,41748130,"Al27","Chr04N",31682310,31683352,"Pavir.4NG046010","","","","","LOC_Os01g35960","expressed protein"
"Chr04N","4N@31.99",6073624,41748130,"Al27","Chr04N",29896039,29896618,"Pavir.4NG046011","","","","","",""
"Chr04N","4N@31.99",6073624,41748130,"Al27","Chr04N",31688951,31689453,"Pavir.4NG046021","","","","","LOC_Os06g35830","expressed protein"
"Chr04N","4N@31.99",6073624,41748130,"Al27","Chr04N",29896737,29901646,"Pavir.4NG046022","","","","","",""
"Chr04N","4N@31.99",6073624,41748130,"Al27","Chr04N",31698673,31702321,"Pavir.4NG046032","","AT1G78700","BEH4","BES1/BZR1 homolog 4","LOC_Os06g35900","BES1/BZR1 homolog protein, putative, expressed"
"Chr04N","4N@31.99",6073624,41748130,"Al27","Chr04N",31703760,31709557,"Pavir.4NG046043","GO:0046872","AT1G29800","","RING/FYVE/PHD-type zinc finger family protein","LOC_Os06g35910","FYVE zinc finger domain containing protein, expressed"
"Chr04N","4N@31.99",6073624,41748130,"Al27","Chr04N",31720120,31721418,"Pavir.4NG046054","","","","","",""
"Chr04N","4N@31.99",6073624,41748130,"Al27","Chr04N",31724130,31725281,"Pavir.4NG046065","","","","","",""
"Chr04N","4N@31.99",6073624,41748130,"Al27","Chr04N",31727789,31731100,"Pavir.4NG046076","","AT5G56370","","F-box/RNI-like/FBD-like domains-containing protein","LOC_Os08g09730","OsFBX273 - F-box domain containing protein, expressed"
"Chr04N","4N@31.99",6073624,41748130,"Al27","Chr04N",31737128,31738328,"Pavir.4NG046087","GO:0016020,GO:0006810,GO:0005215","AT4G19030","AT-NLM1,ATNLM1,NIP1;1,NLM1","NOD26-like major intrinsic protein 1","LOC_Os06g35930","aquaporin protein, putative, expressed"
"Chr04N","4N@31.99",6073624,41748130,"Al27","Chr04N",31795288,31796097,"Pavir.4NG046098","","","","","",""
"Chr04N","4N@31.99",6073624,41748130,"Al27","Chr04N",31796948,31799595,"Pavir.4NG046109","","AT1G65480","FT","PEBP (phosphatidylethanolamine-binding protein) family protein","LOC_Os06g35940","osFTL12 FT-Like12 homologous to Flowering Locus T gene; contains Pfam profile PF01161: Phosphatidylethanolamine-binding protein, expressed"
"Chr04N","4N@31.99",6073624,41748130,"Al27","Chr04N",31809429,31812332,"Pavir.4NG046120","","","","","LOC_Os12g36580","transposon protein, putative, CACTA, En/Spm sub-class, expressed"
"Chr04N","4N@31.99",6073624,41748130,"Al27","Chr04N",31827810,31833168,"Pavir.4NG046131","GO:0008270,GO:0005515","AT1G53490","","RING/U-box superfamily protein","LOC_Os02g13810","DNA binding protein, putative, expressed"
"Chr04N","4N@31.99",6073624,41748130,"Al27","Chr04N",31834000,31834581,"Pavir.4NG046142","","","","","",""
"Chr04N","4N@31.99",6073624,41748130,"Al27","Chr04N",31836369,31838346,"Pavir.4NG046153","GO:0043565,GO:0006355,GO:0005634,GO:0003700","AT3G24520","AT-HSFC1,HSFC1","heat shock transcription factor  C1","LOC_Os06g35960","HSF-type DNA-binding domain containing protein, expressed"
"Chr04N","4N@31.99",6073624,41748130,"Al27","Chr04N",31846122,31847456,"Pavir.4NG046164","","AT2G42840","PDF1","protodermal factor 1","LOC_Os06g35970","meiosis 5, putative, expressed"
"Chr04N","4N@31.99",6073624,41748130,"Al27","Chr04N",31991094,31991834,"Pavir.4NG046175","GO:0006355,GO:0003700","AT4G32800","","Integrase-type DNA-binding superfamily protein","LOC_Os06g36000","AP2 domain containing protein, expressed"
"Chr04N","4N@31.99",6073624,41748130,"Al27","Chr04N",32019557,32020080,"Pavir.4NG046186","","","","","",""
"Chr04N","4N@31.99",6073624,41748130,"Al27","Chr04N",32025517,32026687,"Pavir.4NG046197","","","","","",""
"Chr04N","4N@31.99",6073624,41748130,"Al27","Chr04N",32119090,32122861,"Pavir.4NG061700","","AT2G22795","","","LOC_Os06g36050","expressed protein"
"Chr04N","4N@31.99",6073624,41748130,"Al27","Chr04N",32164184,32173321,"Pavir.4NG061711","GO:0043531","AT3G14460","","LRR and NB-ARC domains-containing disease resistance protein","LOC_Os06g16790","go35 NBS-LRR, putative, expressed"
"Chr04N","4N@31.99",6073624,41748130,"Al27","Chr04N",32220207,32221705,"Pavir.4NG061722","","AT3G16330","","","LOC_Os06g36070","expressed protein"
"Chr04N","4N@31.99",6073624,41748130,"Al27","Chr04N",32259782,32267751,"Pavir.4NG061733","GO:0008017,GO:0007018,GO:0005524,GO:0003777,GO:0005871","AT1G18410","","P-loop containing nucleoside triphosphate hydrolases superfamily protein","LOC_Os06g36080","kinesin motor domain containing protein, expressed"
"Chr04N","4N@31.99",6073624,41748130,"Al27","Chr04N",32275479,32286357,"Pavir.4NG061744","GO:0016887,GO:0005524,GO:0016020","AT3G16340","ATPDR1,PDR1","pleiotropic drug resistance 1","LOC_Os06g36090","ABC-2 type transporter, putative, expressed"
"Chr04N","4N@31.99",6073624,41748130,"Al27","Chr04N",32346432,32348458,"Pavir.4NG061755","GO:0006412,GO:0005840,GO:0005622,GO:0003735","AT5G28060","","Ribosomal protein S24e family protein","LOC_Os01g52490","40S ribosomal protein S24, putative, expressed"
"Chr04N","4N@31.99",6073624,41748130,"Al27","Chr04N",32349670,32354007,"Pavir.4NG061766","","","","","LOC_Os11g14160","transposon protein, putative, Pong sub-class, expressed"
"Chr04N","4N@31.99",6073624,41748130,"Al27","Chr04N",32362814,32366724,"Pavir.4NG061777","GO:0043399,GO:0019988","AT2G40570","","initiator tRNA phosphoribosyl transferase family protein","LOC_Os06g36170","initiator tRNA phosphoribosyl transferase family protein, putative, expressed"
"Chr04N","4N@31.99",6073624,41748130,"Al27","Chr04N",32402885,32408403,"Pavir.4NG061788","","AT1G58360","AAP1,NAT2","amino acid permease 1","LOC_Os06g36180","amino acid transporter, putative, expressed"
"Chr04N","4N@31.99",6073624,41748130,"Al27","Chr04N",32417263,32419951,"Pavir.4NG061799","","AT1G10010","AAP8,ATAAP8","amino acid permease 8","LOC_Os06g36210","amino acid transporter, putative, expressed"
"Chr04N","4N@31.99",6073624,41748130,"Al27","Chr04N",32112062,32113891,"Pavir.4NG061800","","","","","",""
"Chr04N","4N@31.99",6073624,41748130,"Al27","Chr04N",32447446,32453022,"Pavir.4NG061810","","AT1G58360","AAP1,NAT2","amino acid permease 1","LOC_Os06g36210","amino acid transporter, putative, expressed"
"Chr04N","4N@31.99",6073624,41748130,"Al27","Chr04N",32114094,32114480,"Pavir.4NG061811","","","","","LOC_Os04g07590","retrotransposon protein, putative, LINE subclass, expressed"
"Chr04N","4N@31.99",6073624,41748130,"Al27","Chr04N",32460993,32464783,"Pavir.4NG061821","GO:0003924","AT2G36250","ATFTSZ2-1,FTSZ2-1","Tubulin/FtsZ family protein","LOC_Os03g44420","tubulin/FtsZ domain containing protein, putative, expressed"
"Chr04N","4N@31.99",6073624,41748130,"Al27","Chr04N",32492534,32493747,"Pavir.4NG061832","","","","","",""
"Chr04N","4N@31.99",6073624,41748130,"Al27","Chr04N",32655095,32659512,"Pavir.4NG061843","GO:0005515,GO:0006468,GO:0005524,GO:0004672","AT5G25930","","Protein kinase family protein with leucine-rich repeat domain","LOC_Os06g36270","receptor-like protein kinase 5 precursor, putative, expressed"
"Chr04N","4N@31.99",6073624,41748130,"Al27","Chr04N",32658980,32662779,"Pavir.4NG061854","","","","","",""
"Chr04N","4N@31.99",6073624,41748130,"Al27","Chr04N",32674747,32677096,"Pavir.4NG061865","","","","","LOC_Os05g40490","zinc knuckle domain containing protein, expressed"
"Chr04N","4N@31.99",6073624,41748130,"Al27","Chr04N",32681933,32684295,"Pavir.4NG061876","GO:0055085,GO:0016020,GO:0015297,GO:0015238,GO:0006855","AT4G29140","","MATE efflux family protein","LOC_Os06g36330","MATE domain containing protein, expressed"
"Chr04N","4N@31.99",6073624,41748130,"Al27","Chr04N",32722460,32728992,"Pavir.4NG061887","GO:0016779,GO:0043631,GO:0003723,GO:0004652,GO:0005634","AT4G32850","nPAP,PAP(IV)","nuclear poly(a) polymerase","LOC_Os06g36360","expressed protein"
"Chr04N","4N@31.99",6073624,41748130,"Al27","Chr04N",32755615,32756389,"Pavir.4NG061898","","","","","",""
"Chr04N","4N@31.99",6073624,41748130,"Al27","Chr04N",32110528,32112061,"Pavir.4NG061900","","","","","LOC_Os08g09890","expressed protein"
"Chr04N","4N@31.99",6073624,41748130,"Al27","Chr04N",32762044,32763604,"Pavir.4NG061909","","AT4G26288","","","LOC_Os06g36390","expressed protein"
"Chr04N","4N@31.99",6073624,41748130,"Al27","Chr04N",32762957,32766226,"Pavir.4NG061920","GO:0003993","AT4G29260","","HAD superfamily, subfamily IIIB acid phosphatase ","LOC_Os06g36400","HAD superfamily phosphatase, putative, expressed"
"Chr04N","4N@31.99",6073624,41748130,"Al27","Chr04N",32771983,32776925,"Pavir.4NG061931","GO:0034755,GO:0016021,GO:0005381","AT5G03570","ATIREG2,FPN2,IREG2","iron regulated 2","LOC_Os06g36450","ferroportin1 domain containing protein, expressed"
"Chr04N","4N@31.99",6073624,41748130,"Al27","Chr04N",32104576,32106529,"Pavir.4NG062100","GO:0005515","AT3G10430","","F-box and associated interaction domains-containing protein","LOC_Os04g11790","OsFBX120 - F-box domain containing protein, expressed"
"Chr04N","4N@31.99",6073624,41748130,"Al27","Chr04N",32042300,32043564,"Pavir.4NG062400","","AT5G25840","","Protein of unknown function (DUF1677)","LOC_Os06g36040","expressed protein"
"Chr04N","4N@31.99",6073624,41748130,"Al27","Chr04N",32077002,32077346,"Pavir.4NG062411","","","","","LOC_Os02g06215","RNA-directed DNA polymerase, putative, expressed"
"Chr04N","4N@31.99",6073624,41748130,"Al27","Chr04N",32038664,32039542,"Pavir.4NG062600","GO:0008270","AT5G11620","","SWIM zinc finger family protein / mitogen-activated protein kinase kinase kinase (MAPKKK)-related","LOC_Os06g36030","SWIM zinc finger family protein, expressed"
"Chr04N","4N@31.99",6073624,41748130,"Al27","Chr04N",32792205,32799566,"Pavir.4NG062800","GO:0006355,GO:0003677","AT4G29230","anac075,NAC075","NAC domain containing protein 75","LOC_Os06g36480","no apical meristem protein, putative, expressed"
"Chr04N","4N@31.99",6073624,41748130,"Al27","Chr04N",32802524,32806824,"Pavir.4NG062900","","AT4G17486","","PPPDE putative thiol peptidase family protein","LOC_Os06g36490","ethylene-responsive element-binding protein, putative, expressed"
"Chr04N","4N@31.99",6073624,41748130,"Al27","Chr04N",32808693,32809250,"Pavir.4NG062911","","","","","",""
"Chr04N","4N@31.99",6073624,41748130,"Al27","Chr04N",32882528,32895164,"Pavir.4NG062922","GO:0016788","AT1G33811","","GDSL-like Lipase/Acylhydrolase superfamily protein","LOC_Os06g36520","GDSL-like lipase/acylhydrolase, putative, expressed"
"Chr04N","4N@31.99",6073624,41748130,"Al27","Chr04N",32895965,32897279,"Pavir.4NG062933","","AT1G29670","","GDSL-like Lipase/Acylhydrolase superfamily protein","LOC_Os06g36520","GDSL-like lipase/acylhydrolase, putative, expressed"
"Chr04N","4N@31.99",6073624,41748130,"Al27","Chr04N",32904055,32904571,"Pavir.4NG062944","","","","","",""
"Chr04N","4N@31.99",6073624,41748130,"Al27","Chr04N",32941479,32941939,"Pavir.4NG062955","","","","","",""
"Chr04N","4N@31.99",6073624,41748130,"Al27","Chr04N",32948334,32951628,"Pavir.4NG062966","GO:0055114,GO:0050113,GO:0019310,GO:0005737,GO:0005506","AT1G14520","MIOX1","myo-inositol oxygenase 1","LOC_Os06g36560","inositol oxygenase, putative, expressed"
"Chr04N","4N@31.99",6073624,41748130,"Al27","Chr04N",32957253,32965286,"Pavir.4NG062977","GO:0055085,GO:0016021,GO:0015299,GO:0006812","AT5G11800","ATKEA6,KEA6","K+ efflux antiporter 6","LOC_Os06g36590","transporter, monovalent cation:proton antiporter-2 family, putative, expressed"
"Chr04N","4N@31.99",6073624,41748130,"Al27","Chr04N",32967927,32968676,"Pavir.4NG062988","GO:0006413,GO:0003743,GO:0003723","AT2G04520","","Nucleic acid-binding, OB-fold-like protein","LOC_Os06g23440","eukaryotic translation initiation factor 1A, putative, expressed"
"Chr04N","4N@31.99",6073624,41748130,"Al27","Chr04N",32970373,32973443,"Pavir.4NG062999","","AT2G44820","","","LOC_Os01g12480","expressed protein"
"Chr04N","4N@31.99",6073624,41748130,"Al27","Chr04N",33020410,33027184,"Pavir.4NG063010","GO:0055085,GO:0042626,GO:0016021,GO:0006810,GO:0005524,GO:0016887","AT3G21250","ATMRP6,MRP6","multidrug resistance-associated protein 6","LOC_Os05g10730","ABC transporter, ATP-binding protein, putative, expressed"
"Chr04N","4N@31.99",6073624,41748130,"Al27","Chr04N",33029539,33029989,"Pavir.4NG063021","","","","","",""
"Chr04N","4N@31.99",6073624,41748130,"Al27","Chr04N",7594783,7598456,"Pavir.4NG063600","GO:0009733","AT5G20810","","SAUR-like auxin-responsive protein family ","LOC_Os09g26610","OsSAUR38 - Auxin-responsive SAUR gene family member, expressed"
"Chr04N","4N@31.99",6073624,41748130,"Al27","Chr04N",7601065,7601403,"Pavir.4NG064188","","","","","",""
"Chr04N","4N@31.99",6073624,41748130,"Al27","Chr04N",8208667,8210076,"Pavir.4NG064400","","","","","LOC_Os06g10130","expressed protein"
"Chr04N","4N@31.99",6073624,41748130,"Al27","Chr04N",8220800,8222804,"Pavir.4NG065100","","","","","",""
"Chr04N","4N@31.99",6073624,41748130,"Al27","Chr04N",8574178,8576074,"Pavir.4NG065200","GO:0016758,GO:0008152","AT3G16520","UGT88A1","UDP-glucosyl transferase 88A1","LOC_Os01g53350","anthocyanidin 5,3-O-glucosyltransferase, putative, expressed"
"Chr04N","4N@31.99",6073624,41748130,"Al27","Chr04N",7872651,7872989,"Pavir.4NG065700","","","","","LOC_Os06g09940","expressed protein"
"Chr04N","4N@31.99",6073624,41748130,"Al27","Chr04N",8604423,8604883,"Pavir.4NG065719","","","","","",""
"Chr04N","4N@31.99",6073624,41748130,"Al27","Chr04N",7821306,7823396,"Pavir.4NG065900","GO:0003824","AT3G18030","ATHAL3,ATHAL3A,HAL3,HAL3A","HAL3-like protein A","LOC_Os06g09910","phosphopantothenoylcysteine decarboxylase, putative, expressed"
"Chr04N","4N@31.99",6073624,41748130,"Al27","Chr04N",7811502,7812717,"Pavir.4NG066200","","","","","",""
"Chr04N","4N@31.99",6073624,41748130,"Al27","Chr04N",8642891,8644805,"Pavir.4NG066238","","","","","",""
"Chr04N","4N@31.99",6073624,41748130,"Al27","Chr04N",7801197,7805661,"Pavir.4NG066500","","AT2G26280","CID7","CTC-interacting domain 7","LOC_Os06g09890","smr domain containing protein, expressed"
"Chr04N","4N@31.99",6073624,41748130,"Al27","Chr04N",7780850,7786895,"Pavir.4NG066600","","AT3G18110","EMB1270","Pentatricopeptide repeat (PPR) superfamily protein","LOC_Os06g09880","EMB1270, putative, expressed"
"Chr04N","4N@31.99",6073624,41748130,"Al27","Chr04N",7776183,7778699,"Pavir.4NG066700","","AT4G33170","","Tetratricopeptide repeat (TPR)-like superfamily protein","LOC_Os02g01610","pentatricopeptide, putative, expressed"
"Chr04N","4N@31.99",6073624,41748130,"Al27","Chr04N",7773840,7776884,"Pavir.4NG066800","GO:0006468,GO:0005524,GO:0004672","AT3G42880","","Leucine-rich repeat protein kinase family protein","LOC_Os06g09860","expressed protein"
"Chr04N","4N@31.99",6073624,41748130,"Al27","Chr04N",7763431,7766295,"Pavir.4NG066900","GO:0071816","AT4G16444","","","LOC_Os06g09840","expressed protein"
"Chr04N","4N@31.99",6073624,41748130,"Al27","Chr04N",7761153,7763277,"Pavir.4NG067000","","AT1G19130","","","LOC_Os06g09820","cupin superfamily protein, putative, expressed"
"Chr04N","4N@31.99",6073624,41748130,"Al27","Chr04N",7469089,7471818,"Pavir.4NG067300","GO:0046983","AT2G24260","LRL1","LJRHL1-like 1","LOC_Os06g09370","PTF1, putative, expressed"
"Chr04N","4N@31.99",6073624,41748130,"Al27","Chr04N",7465983,7466934,"Pavir.4NG067400","","AT3G14280","","","LOC_Os06g09350","expressed protein"
"Chr04N","4N@31.99",6073624,41748130,"Al27","Chr04N",7337630,7338710,"Pavir.4NG067600","","AT3G14280","","","LOC_Os06g09350","expressed protein"
"Chr04N","4N@31.99",6073624,41748130,"Al27","Chr04N",7334102,7336856,"Pavir.4NG067700","GO:0004857,GO:0042545,GO:0030599,GO:0005618","AT2G26440","","Plant invertase/pectin methylesterase inhibitor superfamily","LOC_Os06g09340","pectinesterase, putative, expressed"
"Chr04N","4N@31.99",6073624,41748130,"Al27","Chr04N",7327025,7332460,"Pavir.4NG067800","","AT5G50430","UBC33","ubiquitin-conjugating enzyme 33","LOC_Os06g09330","ubiquitin-conjugating enzyme, putative, expressed"
"Chr04N","4N@31.99",6073624,41748130,"Al27","Chr04N",7325343,7327986,"Pavir.4NG067900","GO:0009264,GO:0008253","AT4G33140","","Haloacid dehalogenase-like hydrolase (HAD) superfamily protein","LOC_Os06g09320","expressed protein"
"Chr04N","4N@31.99",6073624,41748130,"Al27","Chr04N",7310035,7317230,"Pavir.4NG068000","","AT5G08450","","","LOC_Os07g29450","expressed protein"
"Chr04N","4N@31.99",6073624,41748130,"Al27","Chr04N",7300412,7301814,"Pavir.4NG068100","GO:0008270,GO:0005515","AT1G72310","ATL3","RING/U-box superfamily protein","LOC_Os06g09310","zinc finger, C3HC4 type domain containing protein, expressed"
"Chr04N","4N@31.99",6073624,41748130,"Al27","Chr04N",7289187,7292606,"Pavir.4NG068200","GO:0005524","AT1G53750","RPT1A","regulatory particle triple-A 1A","LOC_Os02g54340","26S protease regulatory subunit 7, putative, expressed"
"Chr04N","4N@31.99",6073624,41748130,"Al27","Chr04N",7281124,7288813,"Pavir.4NG068300","GO:0004386","AT1G26370","","RNA helicase family protein","LOC_Os06g09280","ATP-dependent RNA helicase, putative, expressed"
"Chr04N","4N@31.99",6073624,41748130,"Al27","Chr04N",7276229,7277640,"Pavir.4NG068500","GO:0016020,GO:0008378,GO:0006486","AT5G57500","","Galactosyltransferase family protein","LOC_Os06g09270","hypro1, putative, expressed"
"Chr04N","4N@31.99",6073624,41748130,"Al27","Chr04N",7700091,7704735,"Pavir.4NG069100","GO:0006457,GO:0005737","AT5G20720","ATCPN21,CHCPN10,CPN10,CPN20,CPN21","chaperonin 20","LOC_Os06g09679","chaperonin, putative, expressed"
"Chr04N","4N@31.99",6073624,41748130,"Al27","Chr04N",7692916,7699788,"Pavir.4NG069200","GO:0006355,GO:0005634,GO:0003677,GO:0009725","AT5G20730","ARF7,BIP,IAA21,IAA23,IAA25,MSG1,NPH4,TIR5","Transcriptional factor B3 family protein / auxin-responsive factor AUX/IAA-related","LOC_Os06g09660","auxin response factor, putative, expressed"
"Chr04N","4N@31.99",6073624,41748130,"Al27","Chr04N",7641758,7645888,"Pavir.4NG069500","","AT5G46290","KAS I,KAS1","3-ketoacyl-acyl carrier protein synthase I","LOC_Os06g09630","3-oxoacyl-synthase, putative, expressed"
"Chr04N","4N@31.99",6073624,41748130,"Al27","Chr04N",7632837,7636045,"Pavir.4NG069600","","","","","LOC_Os06g09620","expressed protein"
"Chr04N","4N@31.99",6073624,41748130,"Al27","Chr04N",7737613,7739556,"Pavir.4NG069688","","","","","",""
"Chr04N","4N@31.99",6073624,41748130,"Al27","Chr04N",7627693,7631623,"Pavir.4NG069700","GO:0005525","AT1G50920","","Nucleolar GTP-binding protein","LOC_Os07g01920","nucleolar GTP-binding protein 1, putative, expressed"
"Chr04N","4N@31.99",6073624,41748130,"Al27","Chr04N",7624557,7627619,"Pavir.4NG069900","GO:0051536,GO:0009055","AT4G21090","ATMFDX2,MFDX2","MITOCHONDRIAL  FERREDOXIN 2","LOC_Os07g01930","2Fe-2S iron-sulfur cluster binding domain containing protein, expressed"
"Chr04N","4N@31.99",6073624,41748130,"Al27","Chr04N",7649737,7653497,"Pavir.4NG070088","","","","","",""
"Chr04N","4N@31.99",6073624,41748130,"Al27","Chr04N",7618033,7619843,"Pavir.4NG070100","","","","","LOC_Os06g09600","expressed protein"
"Chr04N","4N@31.99",6073624,41748130,"Al27","Chr04N",7636395,7637384,"Pavir.4NG070188","","","","","",""
"Chr04N","4N@31.99",6073624,41748130,"Al27","Chr04N",7615633,7616841,"Pavir.4NG070200","GO:0016491","AT3G26060","ATPRX Q","Thioredoxin superfamily protein","LOC_Os06g09610","peroxiredoxin, putative, expressed"
"Chr04N","4N@31.99",6073624,41748130,"Al27","Chr04N",7601755,7605049,"Pavir.4NG070300","","AT3G14200","","Chaperone DnaJ-domain superfamily protein","LOC_Os02g54130","heat shock protein DnaJ, putative, expressed"
"Chr04N","4N@31.99",6073624,41748130,"Al27","Chr04N",7576536,7586028,"Pavir.4NG070600","GO:0042578","AT5G20840","","Phosphoinositide phosphatase family protein","LOC_Os06g09540","SAC domain containing protein, putative, expressed"
"Chr04N","4N@31.99",6073624,41748130,"Al27","Chr04N",7687930,7693210,"Pavir.4NG070676","","","","","",""
"Chr04N","4N@31.99",6073624,41748130,"Al27","Chr04N",7563783,7573036,"Pavir.4NG070700","GO:0016157,GO:0005985","AT3G43190","ATSUS4,SUS4","sucrose synthase 4","LOC_Os06g09450","sucrose synthase, putative, expressed"
"Chr04N","4N@31.99",6073624,41748130,"Al27","Chr04N",7540708,7541720,"Pavir.4NG071100","","","","","",""
"Chr04N","4N@31.99",6073624,41748130,"Al27","Chr04N",7535673,7537914,"Pavir.4NG071300","GO:0006355,GO:0003700","AT2G47520","HRE2","Integrase-type DNA-binding superfamily protein","LOC_Os06g09390","AP2 domain containing protein, expressed"
"Chr04N","4N@31.99",6073624,41748130,"Al27","Chr04N",7544507,7549773,"Pavir.4NG071688","GO:0005515","AT3G49030","","FBD, F-box and Leucine Rich Repeat domains containing protein","LOC_Os06g10290","OsFBX191 - F-box domain containing protein, expressed"
"Chr04N","4N@31.99",6073624,41748130,"Al27","Chr04N",12757939,12762648,"Pavir.4NG071800","","","","","LOC_Os05g27730","WRKY53, expressed"
"Chr04N","4N@31.99",6073624,41748130,"Al27","Chr04N",7540082,7540396,"Pavir.4NG071888","","","","","",""
"Chr04N","4N@31.99",6073624,41748130,"Al27","Chr04N",13081547,13082873,"Pavir.4NG072200","","AT1G72240","","","LOC_Os06g11510","expressed protein"
