"chr","QTL","pos_lo","pos_hi","TRAIT","locusName","start","end","Best.hit.arabi.name","arabi.symbol","arabi.defline","Best.hit.rice.name","rice.defline"
"Chr08K","8K@16.12",10700020,36811747,"Ca44","Pavir.8KG111606",14280216,14281282,"AT3G02100","","UDP-Glycosyltransferase superfamily protein","LOC_Os03g55030","UDP-glucoronosyl and UDP-glucosyl transferase domain containing protein, expressed"
"Chr08K","8K@16.12",10700020,36811747,"Ca44","Pavir.8KG111607",14302969,14306158,"","","","LOC_Os08g44990","transposon protein, putative, CACTA, En/Spm sub-class, expressed"
"Chr08K","8K@16.12",10700020,36811747,"Ca44","Pavir.8KG111608",14332869,14334738,"","","","",""
"Chr08K","8K@16.12",10700020,36811747,"Ca44","Pavir.8KG111609",14344512,14345309,"","","","LOC_Os10g07180","retrotransposon protein, putative, LINE subclass, expressed"
"Chr08K","8K@16.12",10700020,36811747,"Ca44","Pavir.8KG111610",14356376,14356726,"","","","LOC_Os05g07930","retrotransposon protein, putative, unclassified, expressed"
"Chr08K","8K@16.12",10700020,36811747,"Ca44","Pavir.8KG111611",14419936,14420253,"","","","",""
"Chr08K","8K@16.12",10700020,36811747,"Ca44","Pavir.8KG111612",14423514,14424522,"AT4G18425","","Protein of unknown function (DUF679)","LOC_Os06g24490","expressed protein"
"Chr08K","8K@16.12",10700020,36811747,"Ca44","Pavir.8KG111613",14426829,14427713,"","","","",""
"Chr08K","8K@16.12",10700020,36811747,"Ca44","Pavir.8KG111614",14443773,14462097,"AT3G14460","","LRR and NB-ARC domains-containing disease resistance protein","LOC_Os11g10610","NBS-LRR disease resistance protein, putative, expressed"
"Chr08K","8K@16.12",10700020,36811747,"Ca44","Pavir.8KG111615",14462143,14464613,"AT4G23200","CRK12","cysteine-rich RLK (RECEPTOR-like protein kinase) 12","LOC_Os11g10640","protein kinase domain containing protein, expressed"
"Chr08K","8K@16.12",10700020,36811747,"Ca44","Pavir.8KG111616",14477748,14496712,"AT3G14460","","LRR and NB-ARC domains-containing disease resistance protein","LOC_Os11g10550","NBS-LRR disease resistance protein, putative, expressed"
"Chr08K","8K@16.12",10700020,36811747,"Ca44","Pavir.8KG111617",14491355,14493127,"","","","",""
"Chr08K","8K@16.12",10700020,36811747,"Ca44","Pavir.8KG111618",14512236,14515025,"AT1G69550","","disease resistance protein (TIR-NBS-LRR class)","LOC_Os11g10760","NBS-LRR disease resistance protein, putative, expressed"
"Chr08K","8K@16.12",10700020,36811747,"Ca44","Pavir.8KG111619",14559213,14559611,"","","","",""
"Chr08K","8K@16.12",10700020,36811747,"Ca44","Pavir.8KG111620",14560661,14561852,"","","","",""
"Chr08K","8K@16.12",10700020,36811747,"Ca44","Pavir.8KG111900",12757689,12773041,"AT1G05500","ATSYTE,NTMC2T2.1,NTMC2TYPE2.1,SYT5,SYTE","Calcium-dependent lipid-binding (CaLB domain) family protein","LOC_Os08g20544","expressed protein"
"Chr08K","8K@16.12",10700020,36811747,"Ca44","Pavir.8KG112100",12716688,12718905,"AT3G09220","LAC7","laccase 7","LOC_Os12g15530","retrotransposon protein, putative, unclassified, expressed"
"Chr08K","8K@16.12",10700020,36811747,"Ca44","Pavir.8KG112200",12713313,12714647,"AT4G32090","","Beta-1,3-N-Acetylglucosaminyltransferase family protein","LOC_Os11g11680","LGC1, putative, expressed"
"Chr08K","8K@16.12",10700020,36811747,"Ca44","Pavir.8KG112400",25607271,25608613,"AT1G05800","DGL","alpha/beta-Hydrolases superfamily protein","LOC_Os11g19340","lipase, putative, expressed"
"Chr08K","8K@16.12",10700020,36811747,"Ca44","Pavir.8KG112401",25618034,25618465,"","","","LOC_Os06g29520","retrotransposon protein, putative, unclassified, expressed"
"Chr08K","8K@16.12",10700020,36811747,"Ca44","Pavir.8KG112402",25675310,25676379,"","","","",""
"Chr08K","8K@16.12",10700020,36811747,"Ca44","Pavir.8KG112403",25703501,25703773,"","","","",""
"Chr08K","8K@16.12",10700020,36811747,"Ca44","Pavir.8KG112404",25730719,25732083,"AT2G31690","","alpha/beta-Hydrolases superfamily protein","LOC_Os11g19290","lipase, putative, expressed"
"Chr08K","8K@16.12",10700020,36811747,"Ca44","Pavir.8KG112405",25734571,25734975,"","","","",""
"Chr08K","8K@16.12",10700020,36811747,"Ca44","Pavir.8KG112406",25747927,25749994,"","","","",""
"Chr08K","8K@16.12",10700020,36811747,"Ca44","Pavir.8KG112407",25750823,25752881,"","","","",""
"Chr08K","8K@16.12",10700020,36811747,"Ca44","Pavir.8KG112408",25759423,25764887,"AT3G24730","","mRNA splicing factor, thioredoxin-like U5 snRNP","LOC_Os11g19220","mitosis protein dim1, putative, expressed"
"Chr08K","8K@16.12",10700020,36811747,"Ca44","Pavir.8KG112409",25762471,25762947,"","","","",""
"Chr08K","8K@16.12",10700020,36811747,"Ca44","Pavir.8KG112410",25765098,25769240,"AT1G78060","","Glycosyl hydrolase family protein","LOC_Os11g19210","beta-D-xylosidase, putative, expressed"
"Chr08K","8K@16.12",10700020,36811747,"Ca44","Pavir.8KG112600",11201589,11205061,"AT3G47570","","Leucine-rich repeat protein kinase family protein","LOC_Os11g46980","receptor-like protein kinase 2 precursor, putative, expressed"
"Chr08K","8K@16.12",10700020,36811747,"Ca44","Pavir.8KG113000",11130460,11131494,"AT3G45070","","P-loop containing nucleoside triphosphate hydrolases superfamily protein","LOC_Os11g30910","sulfotransferase domain containing protein, expressed"
"Chr08K","8K@16.12",10700020,36811747,"Ca44","Pavir.8KG113001",11200273,11201442,"AT4G35000","APX3","ascorbate peroxidase 3","LOC_Os04g14680","OsAPx3 - Peroxisomal Ascorbate Peroxidase encoding gene 5,8, expressed"
"Chr08K","8K@16.12",10700020,36811747,"Ca44","Pavir.8KG113300",11001004,11002967,"AT4G08330","","","LOC_Os05g39060","expressed protein"
"Chr08K","8K@16.12",10700020,36811747,"Ca44","Pavir.8KG113700",10971444,10981272,"AT1G43850","SEU","SEUSS transcriptional co-regulator","LOC_Os11g10060","transcriptional corepressor SEUSS, putative, expressed"
"Chr08K","8K@16.12",10700020,36811747,"Ca44","Pavir.8KG113701",10987208,10998314,"AT4G23180","CRK10,RLK4","cysteine-rich RLK (RECEPTOR-like protein kinase) 10","LOC_Os11g11890","protein kinase domain containing protein, expressed"
"Chr08K","8K@16.12",10700020,36811747,"Ca44","Pavir.8KG114100",11512390,11516030,"AT4G03500","","Ankyrin repeat family protein","LOC_Os11g14520","expressed protein"
"Chr08K","8K@16.12",10700020,36811747,"Ca44","Pavir.8KG114200",11440067,11441074,"AT1G64160","","Disease resistance-responsive (dirigent-like protein) family protein","LOC_Os07g44250","dirigent, putative, expressed"
"Chr08K","8K@16.12",10700020,36811747,"Ca44","Pavir.8KG114201",11452320,11452709,"","","","LOC_Os02g52670","AP2 domain containing protein, expressed"
"Chr08K","8K@16.12",10700020,36811747,"Ca44","Pavir.8KG114202",11468161,11468592,"AT4G25490","ATCBF1,CBF1,DREB1B","C-repeat/DRE binding factor 1","LOC_Os07g10410","AP2 domain containing protein, expressed"
"Chr08K","8K@16.12",10700020,36811747,"Ca44","Pavir.8KG114203",11483060,11484061,"AT1G64160","","Disease resistance-responsive (dirigent-like protein) family protein","LOC_Os07g44930","dirigent, putative, expressed"
"Chr08K","8K@16.12",10700020,36811747,"Ca44","Pavir.8KG114204",11492987,11494206,"","","","",""
"Chr08K","8K@16.12",10700020,36811747,"Ca44","Pavir.8KG114205",11511037,11511966,"AT1G03670","","ankyrin repeat family protein","LOC_Os11g14520","expressed protein"
"Chr08K","8K@16.12",10700020,36811747,"Ca44","Pavir.8KG114300",11424891,11426940,"AT4G25490","ATCBF1,CBF1,DREB1B","C-repeat/DRE binding factor 1","LOC_Os07g10410","AP2 domain containing protein, expressed"
"Chr08K","8K@16.12",10700020,36811747,"Ca44","Pavir.8KG114400",11421115,11423337,"","","","LOC_Os02g52670","AP2 domain containing protein, expressed"
"Chr08K","8K@16.12",10700020,36811747,"Ca44","Pavir.8KG114600",11694478,11698005,"AT4G03500","","Ankyrin repeat family protein","LOC_Os11g14520","expressed protein"
"Chr08K","8K@16.12",10700020,36811747,"Ca44","Pavir.8KG114700",11688618,11690004,"AT3G03080","","Zinc-binding dehydrogenase family protein","LOC_Os11g14910","NADP-dependent oxidoreductase, putative, expressed"
"Chr08K","8K@16.12",10700020,36811747,"Ca44","Pavir.8KG115100",11589816,11591408,"AT3G03080","","Zinc-binding dehydrogenase family protein","LOC_Os11g14910","NADP-dependent oxidoreductase, putative, expressed"
"Chr08K","8K@16.12",10700020,36811747,"Ca44","Pavir.8KG115200",11585861,11586279,"","","","LOC_Os11g14880","LTPL32 - Protease inhibitor/seed storage/LTP family protein precursor, expressed"
"Chr08K","8K@16.12",10700020,36811747,"Ca44","Pavir.8KG115300",11563817,11566532,"AT5G17540","","HXXXD-type acyl-transferase family protein","LOC_Os10g35950","transferase family protein, putative, expressed"
"Chr08K","8K@16.12",10700020,36811747,"Ca44","Pavir.8KG115500",11527611,11530539,"","","","LOC_Os11g14880","LTPL32 - Protease inhibitor/seed storage/LTP family protein precursor, expressed"
"Chr08K","8K@16.12",10700020,36811747,"Ca44","Pavir.8KG115600",11379789,11380563,"","","","",""
"Chr08K","8K@16.12",10700020,36811747,"Ca44","Pavir.8KG115700",11373740,11380083,"AT2G31810","","ACT domain-containing small subunit of acetolactate synthase protein","LOC_Os11g14950","ACT domain containing protein, expressed"
"Chr08K","8K@16.12",10700020,36811747,"Ca44","Pavir.8KG115800",11365670,11367998,"","","","",""
"Chr08K","8K@16.12",10700020,36811747,"Ca44","Pavir.8KG115900",11362627,11363433,"","","","LOC_Os12g13960","LTPL33 - Protease inhibitor/seed storage/LTP family protein precursor, expressed"
"Chr08K","8K@16.12",10700020,36811747,"Ca44","Pavir.8KG116300",11331882,11334810,"AT2G43050","ATPMEPCRD","Plant invertase/pectin methylesterase inhibitor superfamily","LOC_Os02g54190","pectinesterase, putative, expressed"
"Chr08K","8K@16.12",10700020,36811747,"Ca44","Pavir.8KG116500",11288956,11291122,"AT4G21300","","Tetratricopeptide repeat (TPR)-like superfamily protein","LOC_Os11g14980","pentatricopeptide, putative, expressed"
"Chr08K","8K@16.12",10700020,36811747,"Ca44","Pavir.8KG116501",11305811,11306397,"","","","LOC_Os12g13960","LTPL33 - Protease inhibitor/seed storage/LTP family protein precursor, expressed"
"Chr08K","8K@16.12",10700020,36811747,"Ca44","Pavir.8KG116502",11312713,11313150,"","","","",""
"Chr08K","8K@16.12",10700020,36811747,"Ca44","Pavir.8KG116600",11285962,11288606,"AT2G31725","","Eukaryotic protein of unknown function (DUF842)","LOC_Os11g14990","expressed protein"
"Chr08K","8K@16.12",10700020,36811747,"Ca44","Pavir.8KG116800",11268845,11270311,"AT3G19430","","late embryogenesis abundant protein-related / LEA protein-related","LOC_Os01g73730","RCLEA5 - Root cap and Late embryogenesis related family protein precursor, expressed"
"Chr08K","8K@16.12",10700020,36811747,"Ca44","Pavir.8KG116900",11262568,11265695,"AT1G18480","","Calcineurin-like metallo-phosphoesterase superfamily protein","LOC_Os11g15570","Ser/Thr protein phosphatase family protein, putative, expressed"
"Chr08K","8K@16.12",10700020,36811747,"Ca44","Pavir.8KG117200",10999824,11000984,"AT3G07550","","RNI-like superfamily protein","LOC_Os11g16280","F-box domain containing protein, expressed"
"Chr08K","8K@16.12",10700020,36811747,"Ca44","Pavir.8KG118100",31041857,31043451,"","","","",""
"Chr08K","8K@16.12",10700020,36811747,"Ca44","Pavir.8KG118300",31045477,31046142,"AT4G24972","TPD1","tapetum determinant 1","LOC_Os12g28750","TPD1, putative, expressed"
"Chr08K","8K@16.12",10700020,36811747,"Ca44","Pavir.8KG119100",11866647,11867366,"","","","",""
"Chr08K","8K@16.12",10700020,36811747,"Ca44","Pavir.8KG119101",11870779,11871206,"","","","LOC_Os01g34360","transposon protein, putative, CACTA, En/Spm sub-class"
"Chr08K","8K@16.12",10700020,36811747,"Ca44","Pavir.8KG119102",11888258,11889833,"AT5G17540","","HXXXD-type acyl-transferase family protein","LOC_Os10g35950","transferase family protein, putative, expressed"
"Chr08K","8K@16.12",10700020,36811747,"Ca44","Pavir.8KG119103",11901893,11902612,"","","","",""
"Chr08K","8K@16.12",10700020,36811747,"Ca44","Pavir.8KG119104",11923227,11925893,"AT1G03670","","ankyrin repeat family protein","LOC_Os11g14520","expressed protein"
"Chr08K","8K@16.12",10700020,36811747,"Ca44","Pavir.8KG119800",31897300,31897960,"AT1G40390","","DNAse I-like superfamily protein","LOC_Os12g43900","retrotransposon protein, putative, LINE subclass, expressed"
"Chr08K","8K@16.12",10700020,36811747,"Ca44","Pavir.8KG119801",31935654,31936309,"","","","",""
"Chr08K","8K@16.12",10700020,36811747,"Ca44","Pavir.8KG120000",14990086,14992817,"AT2G19130","","S-locus lectin protein kinase family protein","LOC_Os04g28780","serine/threonine-protein kinase receptor precursor, putative, expressed"
"Chr08K","8K@16.12",10700020,36811747,"Ca44","Pavir.8KG120001",15041765,15042229,"AT2G06541","","TTF-type zinc finger protein with HAT dimerisation domain","LOC_Os05g14500","expressed protein"
"Chr08K","8K@16.12",10700020,36811747,"Ca44","Pavir.8KG120002",15042375,15043936,"AT1G19260","","TTF-type zinc finger protein with HAT dimerisation domain","LOC_Os06g36530","hAT dimerisation domain-containing protein, putative, expressed"
"Chr08K","8K@16.12",10700020,36811747,"Ca44","Pavir.8KG120003",15046327,15048787,"","","","",""
"Chr08K","8K@16.12",10700020,36811747,"Ca44","Pavir.8KG120004",15074728,15079821,"AT1G33440","","Major facilitator superfamily protein","LOC_Os11g12740","peptide transporter PTR2, putative, expressed"
"Chr08K","8K@16.12",10700020,36811747,"Ca44","Pavir.8KG120005",15081480,15081806,"","","","",""
"Chr08K","8K@16.12",10700020,36811747,"Ca44","Pavir.8KG120100",32727629,32731711,"AT4G08690","","Sec14p-like phosphatidylinositol transfer family protein","LOC_Os05g18470","CRAL/TRIO domain containing protein, expressed"
"Chr08K","8K@16.12",10700020,36811747,"Ca44","Pavir.8KG120200",32765484,32766690,"","","","",""
"Chr08K","8K@16.12",10700020,36811747,"Ca44","Pavir.8KG120201",32779035,32780193,"","","","",""
"Chr08K","8K@16.12",10700020,36811747,"Ca44","Pavir.8KG120300",32879709,32890824,"AT3G46710","","NB-ARC domain-containing disease resistance protein","LOC_Os08g07330","RGH1A, putative, expressed"
"Chr08K","8K@16.12",10700020,36811747,"Ca44","Pavir.8KG120301",32907345,32911195,"AT3G42170","","BED zinc finger ;hAT family dimerisation domain","",""
"Chr08K","8K@16.12",10700020,36811747,"Ca44","Pavir.8KG120302",32920427,32920816,"","","","",""
"Chr08K","8K@16.12",10700020,36811747,"Ca44","Pavir.8KG120303",32933083,32938160,"AT3G46710","","NB-ARC domain-containing disease resistance protein","LOC_Os11g37880","stripe rust resistance protein Yr10, putative, expressed"
"Chr08K","8K@16.12",10700020,36811747,"Ca44","Pavir.8KG120900",31098635,31103784,"AT3G26950","","","LOC_Os11g31110","expressed protein"
"Chr08K","8K@16.12",10700020,36811747,"Ca44","Pavir.8KG120901",31190251,31190751,"","","","",""
"Chr08K","8K@16.12",10700020,36811747,"Ca44","Pavir.8KG120902",31258183,31258638,"","","","",""
"Chr08K","8K@16.12",10700020,36811747,"Ca44","Pavir.8KG120903",31269955,31271880,"","","","",""
"Chr08K","8K@16.12",10700020,36811747,"Ca44","Pavir.8KG120904",31277851,31278189,"","","","ChrUn","hypothetical protein"
"Chr08K","8K@16.12",10700020,36811747,"Ca44","Pavir.8KG120905",31706445,31706987,"","","","",""
"Chr08K","8K@16.12",10700020,36811747,"Ca44","Pavir.8KG120906",31707424,31707759,"","","","",""
"Chr08K","8K@16.12",10700020,36811747,"Ca44","Pavir.8KG121000",31094057,31098583,"AT1G09880","","Rhamnogalacturonate lyase family protein","LOC_Os12g03790","rhamnogalacturonate lyase, putative, expressed"
"Chr08K","8K@16.12",10700020,36811747,"Ca44","Pavir.8KG121100",31071086,31075253,"AT1G66350","RGL,RGL1","RGA-like 1","LOC_Os11g31100","gibberellin response modulator protein, putative, expressed"
"Chr08K","8K@16.12",10700020,36811747,"Ca44","Pavir.8KG121200",31016416,31016922,"","","","",""
"Chr08K","8K@16.12",10700020,36811747,"Ca44","Pavir.8KG121300",31011619,31015055,"AT5G41040","","HXXXD-type acyl-transferase family protein","LOC_Os11g31090","transferase family protein, putative, expressed"
"Chr08K","8K@16.12",10700020,36811747,"Ca44","Pavir.8KG121500",30985071,30990057,"AT1G52640","","Pentatricopeptide repeat (PPR) superfamily protein","LOC_Os08g28180","PPR repeat domain containing protein, putative, expressed"
"Chr08K","8K@16.12",10700020,36811747,"Ca44","Pavir.8KG121501",31008989,31009418,"","","","LOC_Os07g44880","expressed protein"
"Chr08K","8K@16.12",10700020,36811747,"Ca44","Pavir.8KG121600",30980759,30984718,"AT1G12060","ATBAG5,BAG5","BCL-2-associated athanogene 5","LOC_Os11g31060","IQ calmodulin-binding and BAG domain containing protein, putative, expressed"
"Chr08K","8K@16.12",10700020,36811747,"Ca44","Pavir.8KG121900",30958841,30965362,"","","","LOC_Os11g31060","IQ calmodulin-binding and BAG domain containing protein, putative, expressed"
"Chr08K","8K@16.12",10700020,36811747,"Ca44","Pavir.8KG121901",30976318,30977448,"AT5G28780","","PIF1 helicase","LOC_Os01g07990","retrotransposon protein, putative, unclassified, expressed"
"Chr08K","8K@16.12",10700020,36811747,"Ca44","Pavir.8KG121902",30971192,30979955,"AT2G05642","","Nucleic acid-binding, OB-fold-like protein","LOC_Os03g08400","retrotransposon protein, putative, unclassified, expressed"
