"chr","QTL","pos_lo","pos_hi","TRAIT","locusName","start","end","Best.hit.arabi.name","arabi.symbol","arabi.defline","Best.hit.rice.name","rice.defline"
"Chr07K","7K@38",45702064,49631374,"Fe54","Pavir.7KG328500",45990976,45993257,"AT2G33430","DAL,DAL1","differentiation and greening-like 1","LOC_Os04g51280","DAG protein, chloroplast precursor, putative, expressed"
"Chr07K","7K@38",45702064,49631374,"Fe54","Pavir.7KG328600",45993528,45996330,"AT4G09010","APX4,TL29","ascorbate peroxidase 4","LOC_Os04g51300","peroxidase precursor, putative, expressed"
"Chr07K","7K@38",45702064,49631374,"Fe54","Pavir.7KG328700",45996338,45999254,"AT1G31410","","putrescine-binding periplasmic protein-related","LOC_Os04g51310","putrescine-binding periplasmic protein-related, putative, expressed"
"Chr07K","7K@38",45702064,49631374,"Fe54","Pavir.7KG328800",45999560,46002551,"AT2G38250","","Homeodomain-like superfamily protein","LOC_Os04g51320","transcription factor TF2, putative, expressed"
"Chr07K","7K@38",45702064,49631374,"Fe54","Pavir.7KG328900",46002781,46006960,"AT5G17520","MEX1,RCP1","root cap 1 (RCP1)","LOC_Os04g51330","maltose excess protein 1-like, chloroplast precursor, putative, expressed"
"Chr07K","7K@38",45702064,49631374,"Fe54","Pavir.7KG329000",46009271,46012886,"AT4G19410","","Pectinacetylesterase family protein","LOC_Os04g51340","pectinacetylesterase domain containing protein, expressed"
"Chr07K","7K@38",45702064,49631374,"Fe54","Pavir.7KG329100",46017701,46020716,"AT3G22150","","Tetratricopeptide repeat (TPR)-like superfamily protein","LOC_Os04g51350","pentatricopeptide, putative, expressed"
"Chr07K","7K@38",45702064,49631374,"Fe54","Pavir.7KG329200",46020819,46023395,"AT1G31600","","RNA-binding (RRM/RBD/RNP motifs) family protein","LOC_Os04g51360","oxidoreductase, 2OG-Fe oxygenase family protein, putative, expressed"
"Chr07K","7K@38",45702064,49631374,"Fe54","Pavir.7KG329300",46023596,46030233,"AT5G35980","YAK1","yeast YAK1-related gene 1","LOC_Os04g51370","protein kinase, putative, expressed"
"Chr07K","7K@38",45702064,49631374,"Fe54","Pavir.7KG329400",46029593,46029727,"","","","",""
"Chr07K","7K@38",45702064,49631374,"Fe54","Pavir.7KG329600",46045881,46048189,"AT4G15110","CYP97B3","cytochrome P450, family 97, subfamily B, polypeptide 3","LOC_Os02g07680","cytochrome P450, putative, expressed"
"Chr07K","7K@38",45702064,49631374,"Fe54","Pavir.7KG329800",46051265,46055407,"AT5G08335","ATICMTB,ATSTE14B,ICMTB","Isoprenylcysteine carboxyl methyltransferase (ICMT) family ","LOC_Os04g51380","protein-S-isoprenylcysteine O-methyltransferase. tax, putative, expressed"
"Chr07K","7K@38",45702064,49631374,"Fe54","Pavir.7KG330100",46077797,46078884,"AT4G02550","","","LOC_Os12g03250","retrotransposon protein, putative, unclassified, expressed"
"Chr07K","7K@38",45702064,49631374,"Fe54","Pavir.7KG330300",46080479,46083951,"AT5G10650","","RING/U-box superfamily protein","LOC_Os04g51400","zinc finger, C3HC4 type domain containing protein, expressed"
"Chr07K","7K@38",45702064,49631374,"Fe54","Pavir.7KG330500",46088480,46090539,"","","","",""
"Chr07K","7K@38",45702064,49631374,"Fe54","Pavir.7KG330600",46091034,46095858,"AT5G43150","","","LOC_Os04g51410","expressed protein"
"Chr07K","7K@38",45702064,49631374,"Fe54","Pavir.7KG330700",46099456,46100289,"","","","LOC_Os02g01290","expressed protein"
"Chr07K","7K@38",45702064,49631374,"Fe54","Pavir.7KG332300",45833548,45835140,"AT3G22370","AOX1A,ATAOX1A","alternative oxidase 1A","LOC_Os04g51160","transposon protein, putative, unclassified, expressed"
"Chr07K","7K@38",45702064,49631374,"Fe54","Pavir.7KG333416",46110492,46111957,"","","","",""
"Chr07K","7K@38",45702064,49631374,"Fe54","Pavir.7KG333800",46639059,46645127,"AT3G10700","GalAK","galacturonic acid kinase","LOC_Os04g51880","GHMP kinases ATP-binding protein, putative, expressed"
"Chr07K","7K@38",45702064,49631374,"Fe54","Pavir.7KG333900",46655291,46656137,"AT2G24400","","SAUR-like auxin-responsive protein family ","LOC_Os04g51890","OsSAUR20 - Auxin-responsive SAUR gene family member, expressed"
"Chr07K","7K@38",45702064,49631374,"Fe54","Pavir.7KG334000",46662665,46669075,"AT5G05680","MOS7","nuclear pore complex protein-related","LOC_Os04g51900","expressed protein"
"Chr07K","7K@38",45702064,49631374,"Fe54","Pavir.7KG334200",46692312,46696475,"AT3G13060","ECT5","evolutionarily conserved C-terminal region 5","LOC_Os04g51940","YT521-B, putative, expressed"
"Chr07K","7K@38",45702064,49631374,"Fe54","Pavir.7KG334270",46669442,46677094,"AT2G32730","","26S proteasome regulatory complex, non-ATPase subcomplex, Rpn2/Psmd1 subunit","LOC_Os08g12820","proteasome/cyclosome repeat containing protein, expressed"
"Chr07K","7K@38",45702064,49631374,"Fe54","Pavir.7KG334300",46696583,46699932,"AT4G31170","","Protein kinase superfamily protein","LOC_Os04g51950","serine/threonine-protein kinase HT1, putative, expressed"
"Chr07K","7K@38",45702064,49631374,"Fe54","Pavir.7KG334500",46713743,46717518,"AT1G32910","","HXXXD-type acyl-transferase family protein","LOC_Os04g51980","transferase family domain containing protein, expressed"
"Chr07K","7K@38",45702064,49631374,"Fe54","Pavir.7KG334540",46686719,46690503,"AT4G31240","","protein kinase C-like zinc finger protein","LOC_Os04g51920","protein disulfide isomerase, putative, expressed"
"Chr07K","7K@38",45702064,49631374,"Fe54","Pavir.7KG334600",46741881,46743041,"AT1G32910","","HXXXD-type acyl-transferase family protein","LOC_Os04g51990","transferase family domain containing protein, expressed"
"Chr07K","7K@38",45702064,49631374,"Fe54","Pavir.7KG334700",46743514,46746453,"","","","",""
"Chr07K","7K@38",45702064,49631374,"Fe54","Pavir.7KG334800",46748423,46750316,"AT1G32910","","HXXXD-type acyl-transferase family protein","LOC_Os04g51990","transferase family domain containing protein, expressed"
"Chr07K","7K@38",45702064,49631374,"Fe54","Pavir.7KG334900",46751578,46756458,"AT4G28400","","Protein phosphatase 2C family protein","LOC_Os04g52000","protein phosphatase 2C, putative, expressed"
"Chr07K","7K@38",45702064,49631374,"Fe54","Pavir.7KG335100",46760274,46798224,"AT1G79350","EMB1135","RING/FYVE/PHD zinc finger superfamily protein","LOC_Os08g12680","zinc finger domain, LSD1 subclass family protein, expressed"
"Chr07K","7K@38",45702064,49631374,"Fe54","Pavir.7KG335200",46803048,46807383,"AT1G79350","EMB1135","RING/FYVE/PHD zinc finger superfamily protein","LOC_Os04g52050","TNP1, putative, expressed"
"Chr07K","7K@38",45702064,49631374,"Fe54","Pavir.7KG335370",46801485,46802642,"","","","LOC_Os04g52050","TNP1, putative, expressed"
"Chr07K","7K@38",45702064,49631374,"Fe54","Pavir.7KG335400",46601213,46603959,"AT4G10310","ATHKT1,HKT1","high-affinity K+ transporter 1","LOC_Os04g51820","OsHKT1;1 - Na+ transporter, expressed"
"Chr07K","7K@38",45702064,49631374,"Fe54","Pavir.7KG335470",46858927,46864673,"AT1G79350","EMB1135","RING/FYVE/PHD zinc finger superfamily protein","LOC_Os04g52074","expressed protein"
"Chr07K","7K@38",45702064,49631374,"Fe54","Pavir.7KG335500",46569463,46573286,"AT4G31350","","Core-2/I-branching beta-1,6-N-acetylglucosaminyltransferase family protein","LOC_Os04g51794","DNA binding protein, putative, expressed"
"Chr07K","7K@38",45702064,49631374,"Fe54","Pavir.7KG335600",46567059,46569132,"AT5G19940","","Plastid-lipid associated protein PAP / fibrillin family protein","LOC_Os04g51792","PAP fibrillin family domain containing protein, expressed"
"Chr07K","7K@38",45702064,49631374,"Fe54","Pavir.7KG335700",46564406,46566918,"AT5G10620","","methyltransferases","LOC_Os04g51786","containing DUF163, putative, expressed"
"Chr07K","7K@38",45702064,49631374,"Fe54","Pavir.7KG335740",46866175,46867500,"","","","LOC_Os04g52074","expressed protein"
"Chr07K","7K@38",45702064,49631374,"Fe54","Pavir.7KG335800",46560834,46564475,"AT4G29960","","","LOC_Os04g51780","expressed protein"
"Chr07K","7K@38",45702064,49631374,"Fe54","Pavir.7KG335900",46558668,46560597,"AT1G16840","","","LOC_Os04g51770","expressed protein"
"Chr07K","7K@38",45702064,49631374,"Fe54","Pavir.7KG336000",46537873,46542890,"AT1G16860","","Ubiquitin-specific protease family C19-related protein","LOC_Os08g13350","expressed protein"
"Chr07K","7K@38",45702064,49631374,"Fe54","Pavir.7KG336100",46535093,46537675,"","","","",""
"Chr07K","7K@38",45702064,49631374,"Fe54","Pavir.7KG336132",46120866,46128350,"AT4G30160","ATVLN4,VLN4","villin 4","LOC_Os04g51440","villin protein, putative, expressed"
"Chr07K","7K@38",45702064,49631374,"Fe54","Pavir.7KG336200",46499475,46514909,"","","","LOC_Os04g52660","expressed protein"
"Chr07K","7K@38",45702064,49631374,"Fe54","Pavir.7KG336400",46482559,46499364,"AT5G57160","ATLIG4,LIG4","DNA ligase IV","LOC_Os04g51700","DNA ligase I, ATP-dependent family protein, expressed"
"Chr07K","7K@38",45702064,49631374,"Fe54","Pavir.7KG336500",46470610,46476652,"AT1G51590","MANIB,MNS1","alpha-mannosidase 1","LOC_Os04g51690","glycosyl hydrolase family 47 domain contain protein, expressed"
"Chr07K","7K@38",45702064,49631374,"Fe54","Pavir.7KG336600",46469328,46470431,"","","","",""
"Chr07K","7K@38",45702064,49631374,"Fe54","Pavir.7KG336700",46455248,46456306,"AT4G29905","","","LOC_Os04g51680","expressed protein"
"Chr07K","7K@38",45702064,49631374,"Fe54","Pavir.7KG337200",46431535,46432341,"AT4G29905","","","LOC_Os04g51680","expressed protein"
"Chr07K","7K@38",45702064,49631374,"Fe54","Pavir.7KG337300",46417173,46419649,"AT2G44120","","Ribosomal protein L30/L7 family protein","LOC_Os04g51630","60S ribosomal protein L7, putative, expressed"
"Chr07K","7K@38",45702064,49631374,"Fe54","Pavir.7KG337500",47044318,47049792,"AT1G79460","ATKS,ATKS1,GA2,KS,KS1","Terpenoid cyclases/Protein prenyltransferases superfamily protein","LOC_Os04g52230","ent-kaurene synthase, chloroplast precursor, putative, expressed"
"Chr07K","7K@38",45702064,49631374,"Fe54","Pavir.7KG337600",47054936,47056810,"AT1G79480","","Carbohydrate-binding X8 domain superfamily protein","LOC_Os09g38784","retrotransposon protein, putative, unclassified, expressed"
"Chr07K","7K@38",45702064,49631374,"Fe54","Pavir.7KG337700",47064201,47065191,"AT3G22142","","Bifunctional inhibitor/lipid-transfer protein/seed storage 2S albumin superfamily protein","LOC_Os04g52260","LTPL124 - Protease inhibitor/seed storage/LTP family protein precursor, expressed"
"Chr07K","7K@38",45702064,49631374,"Fe54","Pavir.7KG337800",47065624,47069731,"AT1G30630","","Coatomer epsilon subunit","LOC_Os04g52270","coatomer subunit epsilon, putative, expressed"
"Chr07K","7K@38",45702064,49631374,"Fe54","Pavir.7KG337900",47072772,47076580,"AT4G39330","ATCAD9,CAD9","cinnamyl alcohol dehydrogenase 9","LOC_Os04g52280","dehydrogenase, putative, expressed"
"Chr07K","7K@38",45702064,49631374,"Fe54","Pavir.7KG338000",47079745,47080818,"AT1G05780","","Vacuolar ATPase assembly integral membrane protein VMA21-like domain","LOC_Os04g52300","expressed protein"
"Chr07K","7K@38",45702064,49631374,"Fe54","Pavir.7KG338100",47082963,47085511,"AT3G12750","ZIP1","zinc transporter 1 precursor","LOC_Os04g52310","metal cation transporter, putative, expressed"
"Chr07K","7K@38",45702064,49631374,"Fe54","Pavir.7KG338170",47076618,47079223,"AT1G79490","EMB2217","Pentatricopeptide repeat (PPR) superfamily protein","LOC_Os04g52290","PPR repeat domain containing protein, putative, expressed"
"Chr07K","7K@38",45702064,49631374,"Fe54","Pavir.7KG338200",47089830,47097183,"","","","LOC_Os03g01940","expressed protein"
"Chr07K","7K@38",45702064,49631374,"Fe54","Pavir.7KG338300",47126233,47129912,"AT4G20050","QRT3","Pectin lyase-like superfamily protein","LOC_Os04g52320","QRT3, putative, expressed"
"Chr07K","7K@38",45702064,49631374,"Fe54","Pavir.7KG338500",47143437,47145255,"AT1G79510","","Uncharacterized conserved protein (DUF2358)","LOC_Os04g52330","expressed protein"
"Chr07K","7K@38",45702064,49631374,"Fe54","Pavir.7KG338600",47146094,47151686,"AT3G20800","","Cell differentiation, Rcd1-like protein","LOC_Os07g37790","expressed protein"
"Chr07K","7K@38",45702064,49631374,"Fe54","Pavir.7KG338700",47152006,47154095,"AT5G23740","RPS11-BETA","ribosomal protein S11-beta","LOC_Os08g10608","ribosomal protein S17, putative, expressed"
"Chr07K","7K@38",45702064,49631374,"Fe54","Pavir.7KG338800",47153267,47158551,"AT2G35020","GlcNAc1pUT2","N-acetylglucosamine-1-phosphate uridylyltransferase 2","LOC_Os04g52370","UTP--glucose-1-phosphate uridylyltransferase, putative, expressed"
"Chr07K","7K@38",45702064,49631374,"Fe54","Pavir.7KG338848",46130055,46133896,"","","","LOC_Os03g51270","OsFBX108 - F-box domain containing protein, expressed"
"Chr07K","7K@38",45702064,49631374,"Fe54","Pavir.7KG338900",47159303,47159747,"","","","",""
"Chr07K","7K@38",45702064,49631374,"Fe54","Pavir.7KG339000",47166608,47170136,"AT5G52230","MBD13","methyl-CPG-binding domain protein 13","LOC_Os04g52380","methyl-CpG binding domain containing protein, putative, expressed"
"Chr07K","7K@38",45702064,49631374,"Fe54","Pavir.7KG339100",47172827,47178228,"AT2G35060","KUP11","K+ uptake permease 11","LOC_Os04g52390","potassium transporter, putative, expressed"
"Chr07K","7K@38",45702064,49631374,"Fe54","Pavir.7KG339200",47184447,47187355,"AT3G12800","DECR,SDRB","short-chain dehydrogenase-reductase B","LOC_Os04g52400","oxidoreductase, short chain dehydrogenase/reductase family protein, putative, expressed"
"Chr07K","7K@38",45702064,49631374,"Fe54","Pavir.7KG339300",47187695,47189921,"AT3G12800","DECR,SDRB","short-chain dehydrogenase-reductase B","LOC_Os04g52400","oxidoreductase, short chain dehydrogenase/reductase family protein, putative, expressed"
"Chr07K","7K@38",45702064,49631374,"Fe54","Pavir.7KG339400",47192789,47195929,"AT5G23260","ABS,AGL32,TT16","K-box region and MADS-box transcription factor family protein ","LOC_Os04g52410","OsMADS31 - MADS-box family gene with MIKCc type-box, expressed"
"Chr07K","7K@38",45702064,49631374,"Fe54","Pavir.7KG339500",47196927,47202203,"AT3G22200","GABA-T,HER1,POP2","Pyridoxal phosphate (PLP)-dependent transferases superfamily protein","LOC_Os04g52450","aminotransferase, putative, expressed"
"Chr07K","7K@38",45702064,49631374,"Fe54","Pavir.7KG339600",47205975,47215623,"AT2G32240","","","LOC_Os04g52460","retrotransposon protein, putative, unclassified, expressed"
"Chr07K","7K@38",45702064,49631374,"Fe54","Pavir.7KG339700",47215457,47217578,"AT1G19250","FMO1","flavin-dependent monooxygenase 1","LOC_Os06g10170","flavin-containing monooxygenase family protein, putative, expressed"
"Chr07K","7K@38",45702064,49631374,"Fe54","Pavir.7KG339770",47205662,47206608,"","","","",""
"Chr07K","7K@38",45702064,49631374,"Fe54","Pavir.7KG339800",47231505,47237494,"AT5G45030","","Trypsin family protein","LOC_Os04g52479","peptidase, trypsin-like serine and cysteine proteases, putative, expressed"
"Chr07K","7K@38",45702064,49631374,"Fe54","Pavir.7KG340000",47238013,47242266,"AT4G19860","","alpha/beta-Hydrolases superfamily protein","LOC_Os04g52500","lecithine cholesterol acyltransferase, putative, expressed"
"Chr07K","7K@38",45702064,49631374,"Fe54","Pavir.7KG340100",47242883,47243310,"AT2G32210","","","",""
"Chr07K","7K@38",45702064,49631374,"Fe54","Pavir.7KG340200",47256453,47260559,"AT1G64810","APO1","Arabidopsis thaliana protein of unknown function (DUF794)","LOC_Os04g52520","APO, putative, expressed"
"Chr07K","7K@38",45702064,49631374,"Fe54","Pavir.7KG340300",47256170,47257221,"AT1G51100","","","LOC_Os01g48500","expressed protein"
"Chr07K","7K@38",45702064,49631374,"Fe54","Pavir.7KG340600",47262492,47263772,"AT3G06130","","Heavy metal transport/detoxification superfamily protein ","LOC_Os04g52530","heavy metal-associated domain containing protein, expressed"
"Chr07K","7K@38",45702064,49631374,"Fe54","Pavir.7KG340800",47267802,47273648,"AT1G31280","AGO2","Argonaute family protein","LOC_Os04g52540","retrotransposon protein, putative, unclassified, expressed"
"Chr07K","7K@38",45702064,49631374,"Fe54","Pavir.7KG340870",47265569,47266226,"","","","",""
"Chr07K","7K@38",45702064,49631374,"Fe54","Pavir.7KG341000",47278643,47281908,"AT1G56080","","","LOC_Os04g52570","expressed protein"
"Chr07K","7K@38",45702064,49631374,"Fe54","Pavir.7KG341100",47284282,47286352,"AT1G56090","","Tetratricopeptide repeat (TPR)-like superfamily protein","LOC_Os04g52580","tetratricopeptide repeat domain containing protein, expressed"
"Chr07K","7K@38",45702064,49631374,"Fe54","Pavir.7KG341200",47289115,47302709,"AT1G56130","","Leucine-rich repeat transmembrane protein kinase","LOC_Os04g52600","SHR5-receptor-like kinase, putative, expressed"
"Chr07K","7K@38",45702064,49631374,"Fe54","Pavir.7KG341300",47305187,47312558,"AT1G56130","","Leucine-rich repeat transmembrane protein kinase","LOC_Os04g52640","SHR5-receptor-like kinase, putative, expressed"
"Chr07K","7K@38",45702064,49631374,"Fe54","Pavir.7KG341400",47313249,47322238,"AT1G56130","","Leucine-rich repeat transmembrane protein kinase","LOC_Os04g52600","SHR5-receptor-like kinase, putative, expressed"
"Chr07K","7K@38",45702064,49631374,"Fe54","Pavir.7KG341500",47324445,47326914,"AT3G50710","","F-box/RNI-like/FBD-like domains-containing protein","LOC_Os01g06360","transposon protein, putative, unclassified, expressed"
"Chr07K","7K@38",45702064,49631374,"Fe54","Pavir.7KG341564",46133897,46135722,"AT4G29090","","Ribonuclease H-like superfamily protein","LOC_Os06g50280","OsFBL31 - F-box domain and LRR containing protein, expressed"
"Chr07K","7K@38",45702064,49631374,"Fe54","Pavir.7KG341600",47330267,47333672,"","","","LOC_Os04g52660","expressed protein"
"Chr07K","7K@38",45702064,49631374,"Fe54","Pavir.7KG341700",47334347,47339025,"","","","LOC_Os09g24870","expressed protein"
"Chr07K","7K@38",45702064,49631374,"Fe54","Pavir.7KG341970",47341369,47348150,"","","","LOC_Os05g34520","ulp1 protease family protein, putative, expressed"
"Chr07K","7K@38",45702064,49631374,"Fe54","Pavir.7KG342000",47348562,47348988,"","","","",""
"Chr07K","7K@38",45702064,49631374,"Fe54","Pavir.7KG342200",47351654,47354231,"AT3G06790","","plastid developmental protein DAG, putative","LOC_Os03g38490","DAG protein, chloroplast precursor, putative, expressed"
"Chr07K","7K@38",45702064,49631374,"Fe54","Pavir.7KG342270",47350836,47351258,"","","","",""
"Chr07K","7K@38",45702064,49631374,"Fe54","Pavir.7KG342470",47356491,47357960,"AT1G79130","","SAUR-like auxin-responsive protein family ","LOC_Os04g52670","OsSAUR21 - Auxin-responsive SAUR gene family member, expressed"
"Chr07K","7K@38",45702064,49631374,"Fe54","Pavir.7KG342500",47363087,47366294,"","","","",""
"Chr07K","7K@38",45702064,49631374,"Fe54","Pavir.7KG342600",47372022,47372808,"AT2G46690","","SAUR-like auxin-responsive protein family ","LOC_Os02g05050","OsSAUR4 - Auxin-responsive SAUR gene family member, expressed"
"Chr07K","7K@38",45702064,49631374,"Fe54","Pavir.7KG342700",47374744,47380782,"AT1G03000","PEX6","peroxin 6","LOC_Os04g52690","AAA family ATPase, putative, expressed"
"Chr07K","7K@38",45702064,49631374,"Fe54","Pavir.7KG342800",47395267,47395581,"AT4G00880","","SAUR-like auxin-responsive protein family ","LOC_Os04g52684","expressed protein"
"Chr07K","7K@38",45702064,49631374,"Fe54","Pavir.7KG342940",46557915,46558217,"","","","",""
"Chr07K","7K@38",45702064,49631374,"Fe54","Pavir.7KG343070",47401702,47402793,"","","","",""
"Chr07K","7K@38",45702064,49631374,"Fe54","Pavir.7KG343140",46534280,46534900,"","","","",""
"Chr07K","7K@38",45702064,49631374,"Fe54","Pavir.7KG343340",47403073,47409489,"AT1G03000","PEX6","peroxin 6","LOC_Os04g52690","AAA family ATPase, putative, expressed"
"Chr07K","7K@38",45702064,49631374,"Fe54","Pavir.7KG343440",46477308,46478321,"","","","",""
"Chr07K","7K@38",45702064,49631374,"Fe54","Pavir.7KG343600",46874498,46875586,"AT3G15210","ATERF-4,ATERF4,ERF4,RAP2.5","ethylene responsive element binding factor 4","LOC_Os04g52090","AP2 domain containing protein, expressed"
