"chr","QTL","pos_lo","pos_hi","TRAIT","seqid","start","end","locusName","GO","Best.hit.arabi.name","arabi.symbol","arabi.defline","Best.hit.rice.name","rice.defline"
"Chr01K","1K@23.9",7278337,15256675,"K39","Chr01K",7440093,7441404,"Pavir.1KG096500","GO:0006355,GO:0003700","AT1G50640","ATERF3,ERF3","ethylene responsive element binding factor 3","LOC_Os02g09650","AP2 domain containing protein, expressed"
"Chr01K","1K@23.9",7278337,15256675,"K39","Chr01K",7445019,7447423,"Pavir.1KG096600","","","","","LOC_Os12g18260","zinc knuckle domain containing protein, expressed"
"Chr01K","1K@23.9",7278337,15256675,"K39","Chr01K",7436577,7437199,"Pavir.1KG096777","","","","","",""
"Chr01K","1K@23.9",7278337,15256675,"K39","Chr01K",7442091,7443067,"Pavir.1KG096877","","","","","LOC_Os01g50360","NAC domain containing protein, putative, expressed"
"Chr01K","1K@23.9",7278337,15256675,"K39","Chr01K",7456132,7461837,"Pavir.1KG096900","GO:0016887,GO:0005524,GO:0055085,GO:0042626,GO:0016021,GO:0006810","AT3G28345","","ABC transporter family protein","LOC_Os02g09720","multidrug resistance protein, putative, expressed"
"Chr01K","1K@23.9",7278337,15256675,"K39","Chr01K",7464678,7474649,"Pavir.1KG097277","GO:0016887,GO:0005524,GO:0055085,GO:0042626,GO:0016021,GO:0006810","AT3G28345","","ABC transporter family protein","LOC_Os02g09720","multidrug resistance protein, putative, expressed"
"Chr01K","1K@23.9",7278337,15256675,"K39","Chr01K",7497464,7503863,"Pavir.1KG097300","GO:0005515,GO:0006468,GO:0004672","AT4G22130","SRF8","STRUBBELIG-receptor family 8","LOC_Os02g09740","STRUBBELIG-RECEPTOR FAMILY 7 precursor, putative, expressed"
"Chr01K","1K@23.9",7278337,15256675,"K39","Chr01K",7503142,7505790,"Pavir.1KG097400","GO:0016705,GO:0016117","AT3G10230","LYC","lycopene cyclase","LOC_Os02g09750","lycopene beta cyclase, chloroplast precursor, putative, expressed"
"Chr01K","1K@23.9",7278337,15256675,"K39","Chr01K",7506477,7508054,"Pavir.1KG097500","","","","","LOC_Os02g09760","expressed protein"
"Chr01K","1K@23.9",7278337,15256675,"K39","Chr01K",7510020,7514925,"Pavir.1KG097700","","AT3G30380","","alpha/beta-Hydrolases superfamily protein","LOC_Os02g09770","abhydrolase domain-containing protein FAM108C1, putative, expressed"
"Chr01K","1K@23.9",7278337,15256675,"K39","Chr01K",7517106,7519491,"Pavir.1KG097800","","AT5G49550","","","LOC_Os02g09780","phytoene dehydrogenase-like, putative, expressed"
"Chr01K","1K@23.9",7278337,15256675,"K39","Chr01K",7521478,7525307,"Pavir.1KG097900","GO:0043531","AT3G07040","RPM1,RPS3","NB-ARC domain-containing disease resistance protein","LOC_Os02g09790","disease resistance protein RPM1, putative, expressed"
"Chr01K","1K@23.9",7278337,15256675,"K39","Chr01K",7549911,7550891,"Pavir.1KG098200","GO:0043565,GO:0006355,GO:0003700","AT3G30530","ATBZIP42,bZIP42","basic leucine-zipper 42","LOC_Os02g09830","bZIP transcription factor domain containing protein, expressed"
"Chr01K","1K@23.9",7278337,15256675,"K39","Chr01K",7553228,7559192,"Pavir.1KG098300","","AT5G28850","","Calcium-binding EF-hand family protein","LOC_Os02g09840","serine/threonine-protein phosphatase 2A regulatory subunit B subunitbeta, putative, expressed"
"Chr01K","1K@23.9",7278337,15256675,"K39","Chr01K",7564425,7565275,"Pavir.1KG098400","","AT2G24762","AtGDU4,GDU4","glutamine dumper 4","LOC_Os02g09850","expressed protein"
"Chr01K","1K@23.9",7278337,15256675,"K39","Chr01K",7623737,7647274,"Pavir.1KG098700","GO:0005515","AT3G01460","ATMBD9,MBD9","methyl-CPG-binding domain 9","LOC_Os02g09920","PHD-finger domain containing protein, putative, expressed"
"Chr01K","1K@23.9",7278337,15256675,"K39","Chr01K",7566381,7570110,"Pavir.1KG098777","","","","","",""
"Chr01K","1K@23.9",7278337,15256675,"K39","Chr01K",7649629,7656663,"Pavir.1KG098900","","AT5G03760","ATCSLA09,ATCSLA9,CSLA09,CSLA9,RAT4","Nucleotide-diphospho-sugar transferases superfamily protein","LOC_Os02g09930","CSLA1 - cellulose synthase-like family A; mannan synthase, expressed"
"Chr01K","1K@23.9",7278337,15256675,"K39","Chr01K",7710828,7711433,"Pavir.1KG099100","","AT1G76600","","","LOC_Os02g09980","expressed protein"
"Chr01K","1K@23.9",7278337,15256675,"K39","Chr01K",7577104,7577941,"Pavir.1KG099154","","","","","",""
"Chr01K","1K@23.9",7278337,15256675,"K39","Chr01K",7775021,7791104,"Pavir.1KG099200","","AT1G76590","","PLATZ transcription factor family protein","LOC_Os06g41930","zinc-binding protein, putative, expressed"
"Chr01K","1K@23.9",7278337,15256675,"K39","Chr01K",7667455,7668459,"Pavir.1KG099277","GO:0055114,GO:0016491,GO:0016209","AT3G52960","","Thioredoxin superfamily protein","LOC_Os02g09940","peroxiredoxin, putative, expressed"
"Chr01K","1K@23.9",7278337,15256675,"K39","Chr01K",7796223,7802511,"Pavir.1KG099400","","AT1G76590","","PLATZ transcription factor family protein","LOC_Os06g41930","zinc-binding protein, putative, expressed"
"Chr01K","1K@23.9",7278337,15256675,"K39","Chr01K",7723769,7728631,"Pavir.1KG099477","","AT1G76590","","PLATZ transcription factor family protein","LOC_Os06g41930","zinc-binding protein, putative, expressed"
"Chr01K","1K@23.9",7278337,15256675,"K39","Chr01K",7589219,7594497,"Pavir.1KG099531","GO:0006468,GO:0005524,GO:0004672","AT1G14390","","Leucine-rich repeat protein kinase family protein","LOC_Os06g38970","expressed protein"
"Chr01K","1K@23.9",7278337,15256675,"K39","Chr01K",7888790,7891797,"Pavir.1KG099600","GO:0007094","AT2G33560","BUBR1","BUB1-related (BUB1: budding uninhibited by benzymidazol 1)","LOC_Os02g10020","Mad3/BUB1 homology region 1 domain containing protein, expressed"
"Chr01K","1K@23.9",7278337,15256675,"K39","Chr01K",7672033,7674234,"Pavir.1KG099654","GO:0006468,GO:0004672","AT2G33580","","Protein kinase superfamily protein","LOC_Os02g09960","LYK8, putative, expressed"
"Chr01K","1K@23.9",7278337,15256675,"K39","Chr01K",7892046,7893397,"Pavir.1KG099700","","","","","LOC_Os02g10030","expressed protein"
"Chr01K","1K@23.9",7278337,15256675,"K39","Chr01K",7807870,7811903,"Pavir.1KG099777","","AT1G76590","","PLATZ transcription factor family protein","LOC_Os06g41930","zinc-binding protein, putative, expressed"
"Chr01K","1K@23.9",7278337,15256675,"K39","Chr01K",7893883,7901913,"Pavir.1KG099800","GO:0032012,GO:0005086","AT4G38200","","SEC7-like guanine nucleotide exchange family protein","LOC_Os03g14260","guanine nucleotide exchange family protein, putative, expressed"
"Chr01K","1K@23.9",7278337,15256675,"K39","Chr01K",7743848,7749024,"Pavir.1KG099854","","AT1G76590","","PLATZ transcription factor family protein","LOC_Os06g41930","zinc-binding protein, putative, expressed"
"Chr01K","1K@23.9",7278337,15256675,"K39","Chr01K",7905134,7909179,"Pavir.1KG099900","","","","","",""
"Chr01K","1K@23.9",7278337,15256675,"K39","Chr01K",7604274,7604504,"Pavir.1KG099908","","","","","LOC_Os06g42620","expressed protein"
"Chr01K","1K@23.9",7278337,15256675,"K39","Chr01K",7910849,7916917,"Pavir.1KG100000","","AT2G22370","","","LOC_Os02g10050","expressed protein"
"Chr01K","1K@23.9",7278337,15256675,"K39","Chr01K",7817035,7823283,"Pavir.1KG100154","","AT1G76590","","PLATZ transcription factor family protein","LOC_Os06g41930","zinc-binding protein, putative, expressed"
"Chr01K","1K@23.9",7278337,15256675,"K39","Chr01K",7919157,7921872,"Pavir.1KG100200","GO:0043565,GO:0006355,GO:0003700","AT1G42990","ATBZIP60,BZIP60","basic region/leucine zipper motif 60","LOC_Os06g41770","bZIP transcription factor domain containing protein, expressed"
"Chr01K","1K@23.9",7278337,15256675,"K39","Chr01K",7766760,7771528,"Pavir.1KG100231","","AT1G76590","","PLATZ transcription factor family protein","LOC_Os02g46610","zinc-binding protein, putative, expressed"
"Chr01K","1K@23.9",7278337,15256675,"K39","Chr01K",7608058,7617094,"Pavir.1KG100285","","AT1G67170","","","LOC_Os02g09890","protein kinase PKN/PRK1, effector, putative, expressed"
"Chr01K","1K@23.9",7278337,15256675,"K39","Chr01K",7922081,7926249,"Pavir.1KG100300","GO:0005515","AT2G33610","ATSWI3B,CHB2,SWI3B","switch subunit 3","LOC_Os02g10060","SWIRM domain containing protein, expressed"
"Chr01K","1K@23.9",7278337,15256675,"K39","Chr01K",7912338,7913156,"Pavir.1KG100377","","","","","",""
"Chr01K","1K@23.9",7278337,15256675,"K39","Chr01K",7828547,7832345,"Pavir.1KG100531","","AT1G76590","","PLATZ transcription factor family protein","LOC_Os06g41930","zinc-binding protein, putative, expressed"
"Chr01K","1K@23.9",7278337,15256675,"K39","Chr01K",7936189,7937231,"Pavir.1KG100600","","","","","LOC_Os11g40910","hypothetical protein"
"Chr01K","1K@23.9",7278337,15256675,"K39","Chr01K",7925918,7938076,"Pavir.1KG100677","","","","","",""
"Chr01K","1K@23.9",7278337,15256675,"K39","Chr01K",7938351,7939614,"Pavir.1KG100700","","","","","",""
"Chr01K","1K@23.9",7278337,15256675,"K39","Chr01K",7917655,7919089,"Pavir.1KG100754","","","","","",""
"Chr01K","1K@23.9",7278337,15256675,"K39","Chr01K",7941863,7943449,"Pavir.1KG100800","","AT5G08020","ATRPA70B,RPA70B","RPA70-kDa subunit B","LOC_Os03g08400","retrotransposon protein, putative, unclassified, expressed"
"Chr01K","1K@23.9",7278337,15256675,"K39","Chr01K",7838862,7843673,"Pavir.1KG100908","","AT1G76590","","PLATZ transcription factor family protein","LOC_Os02g46610","zinc-binding protein, putative, expressed"
"Chr01K","1K@23.9",7278337,15256675,"K39","Chr01K",7964501,7973034,"Pavir.1KG101000","","AT1G30890","","Integral membrane HRF1 family protein","LOC_Os06g41590","YIF1B, putative, expressed"
"Chr01K","1K@23.9",7278337,15256675,"K39","Chr01K",7930153,7933391,"Pavir.1KG101054","","","","","",""
"Chr01K","1K@23.9",7278337,15256675,"K39","Chr01K",7974821,7976966,"Pavir.1KG101200","GO:0005515","AT4G14103","","F-box/RNI-like superfamily protein","LOC_Os10g03870","OsFBX353 - F-box domain containing protein, expressed"
"Chr01K","1K@23.9",7278337,15256675,"K39","Chr01K",7853019,7856821,"Pavir.1KG101285","","AT1G76590","","PLATZ transcription factor family protein","LOC_Os06g41930","zinc-binding protein, putative, expressed"
"Chr01K","1K@23.9",7278337,15256675,"K39","Chr01K",7982968,7990001,"Pavir.1KG101300","GO:0046912","AT2G44350","ATCS,CSY4","Citrate synthase family protein","LOC_Os11g33240","citrate synthase, putative, expressed"
"Chr01K","1K@23.9",7278337,15256675,"K39","Chr01K",7991444,7996010,"Pavir.1KG101400","GO:0030915,GO:0006281,GO:0005634","AT1G51130","","Nse4, component of Smc5/6 DNA repair complex","LOC_Os02g10090","expressed protein"
"Chr01K","1K@23.9",7278337,15256675,"K39","Chr01K",7997023,8000878,"Pavir.1KG101500","GO:0005515","AT5G07280","EMS1,EXS","Leucine-rich repeat transmembrane protein kinase","LOC_Os01g68870","leucine-rich repeat receptor protein kinase EXS precursor, putative, expressed"
"Chr01K","1K@23.9",7278337,15256675,"K39","Chr01K",8033433,8036988,"Pavir.1KG101600","GO:0005515,GO:0006468,GO:0004672","AT5G07280","EMS1,EXS","Leucine-rich repeat transmembrane protein kinase","LOC_Os01g68870","leucine-rich repeat receptor protein kinase EXS precursor, putative, expressed"
"Chr01K","1K@23.9",7278337,15256675,"K39","Chr01K",7863612,7867876,"Pavir.1KG101662","","AT1G76590","","PLATZ transcription factor family protein","LOC_Os02g46610","zinc-binding protein, putative, expressed"
"Chr01K","1K@23.9",7278337,15256675,"K39","Chr01K",8049484,8056786,"Pavir.1KG101700","GO:0005515,GO:0006468,GO:0004672","AT4G22130","SRF8","STRUBBELIG-receptor family 8","LOC_Os02g10110","Leucine Rich Repeat family protein, expressed"
"Chr01K","1K@23.9",7278337,15256675,"K39","Chr01K",8056618,8060351,"Pavir.1KG101800","GO:0005515,GO:0055114,GO:0046872,GO:0016702","AT3G45140","ATLOX2,LOX2","lipoxygenase 2","LOC_Os02g10120","lipoxygenase, putative, expressed"
"Chr01K","1K@23.9",7278337,15256675,"K39","Chr01K",8037645,8038057,"Pavir.1KG101977","","","","","",""
"Chr01K","1K@23.9",7278337,15256675,"K39","Chr01K",8076250,8085807,"Pavir.1KG102000","","AT3G57890","","Tubulin binding cofactor C domain-containing protein","LOC_Os02g10130","tubulin binding cofactor C, putative, expressed"
"Chr01K","1K@23.9",7278337,15256675,"K39","Chr01K",8195361,8202715,"Pavir.1KG102300","GO:0019867","AT5G19620","ATOEP80,EMB213,OEP80,TOC75","outer envelope protein of 80 kDa","LOC_Os02g10260","outer membrane protein, OMP85 family protein, expressed"
"Chr01K","1K@23.9",7278337,15256675,"K39","Chr01K",8134494,8140168,"Pavir.1KG102377","GO:0043565,GO:0006355,GO:0003700,GO:0006351","AT5G06839","bZIP65,TGA10","bZIP transcription factor family protein","LOC_Os09g10840","transcription factor, putative, expressed"
"Chr01K","1K@23.9",7278337,15256675,"K39","Chr01K",8211255,8211590,"Pavir.1KG102400","","","","","",""
"Chr01K","1K@23.9",7278337,15256675,"K39","Chr01K",8204799,8207544,"Pavir.1KG102677","","","","","LOC_Os08g36820","expressed protein"
"Chr01K","1K@23.9",7278337,15256675,"K39","Chr01K",8139662,8144347,"Pavir.1KG102754","","AT3G12150","","","LOC_Os02g10160","AGAP003371-PA, putative, expressed"
"Chr01K","1K@23.9",7278337,15256675,"K39","Chr01K",8211904,8226828,"Pavir.1KG102777","GO:0046872,GO:0030001,GO:0000166","AT1G63440","HMA5","heavy metal atpase 5","LOC_Os02g10290","copper-transporting ATPase, putative, expressed"
"Chr01K","1K@23.9",7278337,15256675,"K39","Chr01K",8227080,8228809,"Pavir.1KG102800","","AT3G07820","","Pectin lyase-like superfamily protein","LOC_Os02g10300","polygalacturonase, putative, expressed"
"Chr01K","1K@23.9",7278337,15256675,"K39","Chr01K",8241247,8246010,"Pavir.1KG103100","","","","","LOC_Os01g35580","expressed protein"
"Chr01K","1K@23.9",7278337,15256675,"K39","Chr01K",8147205,8153967,"Pavir.1KG103131","","AT5G12950","","Putative glycosyl hydrolase of unknown function (DUF1680)","LOC_Os02g10190","DUF1680 domain containing protein, putative, expressed"
"Chr01K","1K@23.9",7278337,15256675,"K39","Chr01K",8215538,8216047,"Pavir.1KG103154","","","","","",""
"Chr01K","1K@23.9",7278337,15256675,"K39","Chr01K",8229020,8231416,"Pavir.1KG103177","GO:0008152,GO:0003824,GO:0009072,GO:0004334","AT1G12050","","fumarylacetoacetase, putative","LOC_Os02g10310","fumarylacetoacetase, putative, expressed"
"Chr01K","1K@23.9",7278337,15256675,"K39","Chr01K",8268042,8269992,"Pavir.1KG103200","","AT3G42170","","BED zinc finger ;hAT family dimerisation domain","LOC_Os11g36790","OsFBO6 - F-box and other domain containing protein, expressed"
"Chr01K","1K@23.9",7278337,15256675,"K39","Chr01K",8341017,8344588,"Pavir.1KG103400","GO:0009072,GO:0004334,GO:0008152,GO:0003824","AT1G12050","","fumarylacetoacetase, putative","LOC_Os02g10310","fumarylacetoacetase, putative, expressed"
"Chr01K","1K@23.9",7278337,15256675,"K39","Chr01K",8265004,8265420,"Pavir.1KG103477","","","","","",""
"Chr01K","1K@23.9",7278337,15256675,"K39","Chr01K",8345194,8349381,"Pavir.1KG103500","","AT2G04540","","Beta-ketoacyl synthase","LOC_Os02g10320","3-oxoacyl-synthase, putative, expressed"
"Chr01K","1K@23.9",7278337,15256675,"K39","Chr01K",8154581,8154832,"Pavir.1KG103508","","","","","",""
"Chr01K","1K@23.9",7278337,15256675,"K39","Chr01K",8232828,8233777,"Pavir.1KG103554","GO:0009072,GO:0004334","AT1G12050","","fumarylacetoacetase, putative","LOC_Os02g10310","fumarylacetoacetase, putative, expressed"
"Chr01K","1K@23.9",7278337,15256675,"K39","Chr01K",8269993,8270955,"Pavir.1KG103577","GO:0006412,GO:0005840,GO:0005622,GO:0003735","AT3G61110","ARS27A,RS27A","ribosomal protein S27","LOC_Os04g27860","40S ribosomal protein S27, putative, expressed"
"Chr01K","1K@23.9",7278337,15256675,"K39","Chr01K",8363982,8364505,"Pavir.1KG103800","","AT3G15395","","","LOC_Os02g10370","hrpN-interacting protein from Malus, putative, expressed"
"Chr01K","1K@23.9",7278337,15256675,"K39","Chr01K",8265430,8272205,"Pavir.1KG103854","","","","","",""
"Chr01K","1K@23.9",7278337,15256675,"K39","Chr01K",8350003,8355247,"Pavir.1KG103877","","AT1G55580","LAS,SCL18","GRAS family transcription factor","LOC_Os02g10360","MONOCULM 1, putative, expressed"
"Chr01K","1K@23.9",7278337,15256675,"K39","Chr01K",8154841,8156400,"Pavir.1KG103885","GO:0008270,GO:0003677","AT1G51200","","A20/AN1-like zinc finger family protein","LOC_Os02g10200","zinc finger A20 and AN1 domain-containing stress-associated protein, putative, expressed"
"Chr01K","1K@23.9",7278337,15256675,"K39","Chr01K",8364709,8367798,"Pavir.1KG103900","","AT5G48330","","Regulator of chromosome condensation (RCC1) family protein","LOC_Os02g10380","Regulator of chromosome condensation domain containing protein, expressed"
"Chr01K","1K@23.9",7278337,15256675,"K39","Chr01K",8301183,8301918,"Pavir.1KG103954","","","","","",""
"Chr01K","1K@23.9",7278337,15256675,"K39","Chr01K",8368280,8373438,"Pavir.1KG104000","","AT1G11755","LEW1","Undecaprenyl pyrophosphate synthetase family protein","LOC_Os02g10400","expressed protein"
"Chr01K","1K@23.9",7278337,15256675,"K39","Chr01K",8386683,8392691,"Pavir.1KG104200","","AT4G17150","","alpha/beta-Hydrolases superfamily protein","LOC_Os02g10440","protein with a conserved N-terminal region, putative, expressed"
"Chr01K","1K@23.9",7278337,15256675,"K39","Chr01K",8356394,8358701,"Pavir.1KG104254","","","","","",""
"Chr01K","1K@23.9",7278337,15256675,"K39","Chr01K",8159149,8163693,"Pavir.1KG104262","","AT3G12170","","Chaperone DnaJ-domain superfamily protein","LOC_Os02g10220","heat shock protein DnaJ, putative, expressed"
"Chr01K","1K@23.9",7278337,15256675,"K39","Chr01K",8394213,8398446,"Pavir.1KG104300","GO:0005509","AT4G26470","","Calcium-binding EF-hand family protein","LOC_Os02g10470","EF hand family protein, putative, expressed"
"Chr01K","1K@23.9",7278337,15256675,"K39","Chr01K",8308934,8315547,"Pavir.1KG104331","","","","","LOC_Os01g35580","expressed protein"
"Chr01K","1K@23.9",7278337,15256675,"K39","Chr01K",8385976,8386299,"Pavir.1KG104377","","","","","",""
"Chr01K","1K@23.9",7278337,15256675,"K39","Chr01K",8409848,8412611,"Pavir.1KG104600","GO:0005515","AT4G21160","AGD12,ZAC","Calcium-dependent ARF-type GTPase activating protein family","LOC_Os02g10480","stromal membrane-associated protein, putative, expressed"
"Chr01K","1K@23.9",7278337,15256675,"K39","Chr01K",8166954,8167229,"Pavir.1KG104639","","","","","",""
"Chr01K","1K@23.9",7278337,15256675,"K39","Chr01K",8396328,8397016,"Pavir.1KG104677","","","","","",""
"Chr01K","1K@23.9",7278337,15256675,"K39","Chr01K",8419828,8426717,"Pavir.1KG104700","","AT5G48310","","","LOC_Os02g10490","expressed protein"
"Chr01K","1K@23.9",7278337,15256675,"K39","Chr01K",8312488,8312637,"Pavir.1KG104708","","","","","",""
"Chr01K","1K@23.9",7278337,15256675,"K39","Chr01K",8427728,8427964,"Pavir.1KG104800","","","","","LOC_Os02g10500","expressed protein"
"Chr01K","1K@23.9",7278337,15256675,"K39","Chr01K",8431437,8437109,"Pavir.1KG104900","GO:0005515","AT3G13235","","ubiquitin family protein","LOC_Os02g10510","Ubiquitin family domain containing protein, expressed"
"Chr01K","1K@23.9",7278337,15256675,"K39","Chr01K",8438008,8443541,"Pavir.1KG105000","GO:0006508,GO:0004252","AT2G04160","AIR3","Subtilisin-like serine endopeptidase family protein","LOC_Os02g10520","OsSub12 - Putative Subtilisin homologue, expressed"
"Chr01K","1K@23.9",7278337,15256675,"K39","Chr01K",8401247,8402071,"Pavir.1KG105054","","","","","",""
"Chr01K","1K@23.9",7278337,15256675,"K39","Chr01K",8463115,8463894,"Pavir.1KG105100","","","","","",""
"Chr01K","1K@23.9",7278337,15256675,"K39","Chr01K",8465091,8466508,"Pavir.1KG105200","","AT4G12690","","Plant protein of unknown function (DUF868)","LOC_Os02g10530","expressed protein"
"Chr01K","1K@23.9",7278337,15256675,"K39","Chr01K",8491803,8494006,"Pavir.1KG105300","GO:0006412,GO:0003735","AT3G06040","","Ribosomal protein L12/ ATP-dependent Clp protease adaptor protein ClpS family protein","LOC_Os02g10540","ribosomal protein L7/L12 C-terminal domain containing protein, expressed"
"Chr01K","1K@23.9",7278337,15256675,"K39","Chr01K",8497022,8497579,"Pavir.1KG105400","GO:0006412,GO:0003735","AT3G06040","","Ribosomal protein L12/ ATP-dependent Clp protease adaptor protein ClpS family protein","LOC_Os02g10540","ribosomal protein L7/L12 C-terminal domain containing protein, expressed"
"Chr01K","1K@23.9",7278337,15256675,"K39","Chr01K",8509625,8511676,"Pavir.1KG105600","GO:0006457","AT4G26555","","FKBP-like peptidyl-prolyl cis-trans isomerase family protein","LOC_Os02g10590","peptidyl-prolyl cis-trans isomerase, FKBP-type, putative, expressed"
"Chr01K","1K@23.9",7278337,15256675,"K39","Chr01K",8513270,8516388,"Pavir.1KG105700","GO:0005515","AT4G12560","CPR30","F-box and associated interaction domains-containing protein","LOC_Os02g10600","OsFBA1 - F-box and FBA domain containing protein, expressed"
"Chr01K","1K@23.9",7278337,15256675,"K39","Chr01K",8506393,8506674,"Pavir.1KG105777","","","","","",""
"Chr01K","1K@23.9",7278337,15256675,"K39","Chr01K",8516603,8518157,"Pavir.1KG105800","","","","","LOC_Os04g18790","OsFBX126 - F-box domain containing protein, expressed"
