"chr","QTL","pos_lo","pos_hi","TRAIT","locusName","start","end","Best.hit.arabi.name","arabi.symbol","arabi.defline","Best.hit.rice.name","rice.defline"
"Chr01K","1K@71.78",49327867,54320869,"Cu63","Pavir.1KG111086",52575330,52580314,"AT1G45207","","Remorin family protein","LOC_Os02g52810","remorin C-terminal domain containing protein, putative, expressed"
"Chr01K","1K@71.78",49327867,54320869,"Cu63","Pavir.1KG111099",52584169,52592229,"AT5G42920","AtTHO5,THO5","THO complex,  subunit 5","LOC_Os02g52820","cold-induced protein, putative, expressed"
"Chr01K","1K@71.78",49327867,54320869,"Cu63","Pavir.1KG111112",52591543,52594805,"AT5G42930","","alpha/beta-Hydrolases superfamily protein","LOC_Os02g52830","lipase, putative, expressed"
"Chr01K","1K@71.78",49327867,54320869,"Cu63","Pavir.1KG111125",52598003,52599506,"AT5G08640","ATFLS1,FLS,FLS1","flavonol synthase 1","LOC_Os02g52840","flavonol synthase/flavanone 3-hydroxylase, putative, expressed"
"Chr01K","1K@71.78",49327867,54320869,"Cu63","Pavir.1KG111138",52602565,52605631,"AT5G35370","","S-locus lectin protein kinase family protein","LOC_Os02g52850","receptor-like protein kinase like protein, putative, expressed"
"Chr01K","1K@71.78",49327867,54320869,"Cu63","Pavir.1KG111151",52608727,52612168,"AT5G14040","PHT3;1","phosphate transporter 3;1","LOC_Os02g52860","phosphate carrier protein, mitochondrial precursor, putative, expressed"
"Chr01K","1K@71.78",49327867,54320869,"Cu63","Pavir.1KG111164",52613309,52615145,"AT2G40830","RHC1A","RING-H2 finger C1A","LOC_Os02g52870","zinc finger, C3HC4 type domain containing protein, expressed"
"Chr01K","1K@71.78",49327867,54320869,"Cu63","Pavir.1KG111177",52615161,52619948,"AT1G44835","","YbaK/aminoacyl-tRNA synthetase-associated domain","LOC_Os02g52880","ybaK/prolyl-tRNA synthetase family protein, putative, expressed"
"Chr01K","1K@71.78",49327867,54320869,"Cu63","Pavir.1KG111190",52621134,52622379,"AT1G21910","","Integrase-type DNA-binding superfamily protein","LOC_Os06g10780","AP2 domain containing protein, expressed"
"Chr01K","1K@71.78",49327867,54320869,"Cu63","Pavir.1KG111203",52626195,52627793,"","","","",""
"Chr01K","1K@71.78",49327867,54320869,"Cu63","Pavir.1KG111216",52630164,52630779,"AT4G08280","","Thioredoxin superfamily protein","LOC_Os02g52900","glutaredoxin 2, putative, expressed"
"Chr01K","1K@71.78",49327867,54320869,"Cu63","Pavir.1KG111229",52632554,52634679,"AT1G10790","","","LOC_Os02g52910","zinc finger protein, putative, expressed"
"Chr01K","1K@71.78",49327867,54320869,"Cu63","Pavir.1KG111242",52635551,52638829,"AT1G09580","","emp24/gp25L/p24 family/GOLD family protein","LOC_Os02g52920","emp24/gp25L/p24 family protein, putative, expressed"
"Chr01K","1K@71.78",49327867,54320869,"Cu63","Pavir.1KG111255",52639751,52642692,"AT1G21890","","nodulin MtN21 /EamA-like transporter family protein","LOC_Os02g52930","integral membrane protein DUF6 containing protein, expressed"
"Chr01K","1K@71.78",49327867,54320869,"Cu63","Pavir.1KG111268",52677024,52679456,"AT5G09650","AtPPa6,PPa6","pyrophosphorylase 6","LOC_Os02g52940","soluble inorganic pyrophosphatase, putative, expressed"
"Chr01K","1K@71.78",49327867,54320869,"Cu63","Pavir.1KG111281",52681479,52683693,"","","","LOC_Os02g52950","expressed protein"
"Chr01K","1K@71.78",49327867,54320869,"Cu63","Pavir.1KG111294",52684503,52697476,"AT1G77800","","PHD finger family protein","LOC_Os02g52960","PHD-finger domain containing protein, putative, expressed"
"Chr01K","1K@71.78",49327867,54320869,"Cu63","Pavir.1KG111307",52703229,52703609,"","","","",""
"Chr01K","1K@71.78",49327867,54320869,"Cu63","Pavir.1KG111320",52704175,52704525,"AT2G46690","","SAUR-like auxin-responsive protein family ","LOC_Os02g52990","OsSAUR12 - Auxin-responsive SAUR gene family member, expressed"
"Chr01K","1K@71.78",49327867,54320869,"Cu63","Pavir.1KG111333",52718374,52722060,"AT1G21880","LYM1","lysm domain GPI-anchored protein 1 precursor","LOC_Os02g53000","lysM domain-containing GPI-anchored protein precursor, putative, expressed"
"Chr01K","1K@71.78",49327867,54320869,"Cu63","Pavir.1KG111346",52725265,52725812,"","","","",""
"Chr01K","1K@71.78",49327867,54320869,"Cu63","Pavir.1KG111359",52735735,52737124,"AT1G65910","anac028,NAC028","NAC domain containing protein 28","LOC_Os12g22630","retrotransposon protein, putative, unclassified, expressed"
"Chr01K","1K@71.78",49327867,54320869,"Cu63","Pavir.1KG111372",52745236,52745595,"","","","",""
"Chr01K","1K@71.78",49327867,54320869,"Cu63","Pavir.1KG111385",52752985,52755128,"AT4G08500","ARAKIN,ATMEKK1,MAPKKK8,MEKK1","MAPK/ERK kinase kinase 1","LOC_Os02g53030","mitogen-activated protein kinase kinase kinase 1, putative, expressed"
"Chr01K","1K@71.78",49327867,54320869,"Cu63","Pavir.1KG111398",52756651,52761077,"AT4G08500","ARAKIN,ATMEKK1,MAPKKK8,MEKK1","MAPK/ERK kinase kinase 1","LOC_Os03g15570","STE_MEKK_ste11_MAP3K.12 - STE kinases include homologs to sterile 7, sterile 11 and sterile 20 from yeast, expressed"
"Chr01K","1K@71.78",49327867,54320869,"Cu63","Pavir.1KG111411",52761078,52762537,"","","","",""
"Chr01K","1K@71.78",49327867,54320869,"Cu63","Pavir.1KG111424",52764032,52766028,"AT1G05750","CLB19,PDE247","Tetratricopeptide repeat (TPR)-like superfamily protein","LOC_Os02g53050","tetratricopeptide-like helical, putative, expressed"
"Chr01K","1K@71.78",49327867,54320869,"Cu63","Pavir.1KG111437",52766928,52770648,"AT5G64930","CPR5,HYS1","CPR5 protein, putative","LOC_Os02g53070","HYS1, putative, expressed"
"Chr01K","1K@71.78",49327867,54320869,"Cu63","Pavir.1KG111450",52776304,52778942,"AT1G68150","ATWRKY9,WRKY9","WRKY DNA-binding protein 9","LOC_Os02g53100","WRKY32, expressed"
"Chr01K","1K@71.78",49327867,54320869,"Cu63","Pavir.1KG111463",52783192,52784226,"AT1G68140","","Protein of unknown function (DUF1644)","LOC_Os02g53110","expressed protein"
"Chr01K","1K@71.78",49327867,54320869,"Cu63","Pavir.1KG111476",52785247,52804235,"AT4G22970","AESP,ESP,RSW4","homolog of separase","LOC_Os02g53120","Peptidase family C50, putative, expressed"
"Chr01K","1K@71.78",49327867,54320869,"Cu63","Pavir.1KG111489",52817059,52820299,"AT1G77760","GNR1,NIA1,NR1","nitrate reductase 1","LOC_Os02g53130","nitrate reductase, putative, expressed"
"Chr01K","1K@71.78",49327867,54320869,"Cu63","Pavir.1KG111502",52832984,52839397,"AT2G32950","ATCOP1,COP1,DET340,EMB168,FUS1","Transducin/WD40 repeat-like superfamily protein","LOC_Os02g53140","COP1, putative, expressed"
"Chr01K","1K@71.78",49327867,54320869,"Cu63","Pavir.1KG111515",52840410,52841804,"AT1G11510","","DNA-binding storekeeper protein-related transcriptional regulator","LOC_Os02g53150","expressed protein"
"Chr01K","1K@71.78",49327867,54320869,"Cu63","Pavir.1KG111528",52842398,52846193,"AT1G05000","","Phosphotyrosine protein phosphatases superfamily protein","LOC_Os02g53160","tyrosine phosphatase family protein, putative, expressed"
"Chr01K","1K@71.78",49327867,54320869,"Cu63","Pavir.1KG111541",52859988,52862372,"AT1G05010","ACO4,EAT1,EFE","ethylene-forming enzyme","LOC_Os02g53180","1-aminocyclopropane-1-carboxylate oxidase protein, putative, expressed"
"Chr01K","1K@71.78",49327867,54320869,"Cu63","Pavir.1KG111554",52864088,52868043,"AT2G05790","","O-Glycosyl hydrolases family 17 protein","LOC_Os02g53200","glucan endo-1,3-beta-glucosidase precursor, putative, expressed"
"Chr01K","1K@71.78",49327867,54320869,"Cu63","Pavir.1KG111567",52876514,52876741,"","","","",""
"Chr01K","1K@71.78",49327867,54320869,"Cu63","Pavir.1KG111580",52876869,52885904,"AT2G32970","","","LOC_Os02g53210","expressed protein"
"Chr01K","1K@71.78",49327867,54320869,"Cu63","Pavir.1KG111593",52887427,52894181,"AT4G08350","GTA02,GTA2","global transcription factor group A2","LOC_Os02g53230","transcription elongation factor SPT5 homolog 1, putative, expressed"
"Chr01K","1K@71.78",49327867,54320869,"Cu63","Pavir.1KG111606",52894196,52895063,"","","","LOC_Os02g38850","expressed protein"
"Chr01K","1K@71.78",49327867,54320869,"Cu63","Pavir.1KG111619",52897431,52899029,"","","","",""
"Chr01K","1K@71.78",49327867,54320869,"Cu63","Pavir.1KG111632",52899999,52902727,"AT1G18335","","Acyl-CoA N-acyltransferases (NAT) superfamily protein","LOC_Os05g32180","acetyltransferase, GNAT family, putative, expressed"
"Chr01K","1K@71.78",49327867,54320869,"Cu63","Pavir.1KG111645",52902842,52903741,"","","","",""
"Chr01K","1K@71.78",49327867,54320869,"Cu63","Pavir.1KG111658",52908523,52913094,"AT1G73360","ATHDG11,EDT1,HDG11","homeodomain GLABROUS 11","LOC_Os06g10600","homeobox and START domains containing protein, putative, expressed"
"Chr01K","1K@71.78",49327867,54320869,"Cu63","Pavir.1KG111671",52916889,52917943,"","","","",""
"Chr01K","1K@71.78",49327867,54320869,"Cu63","Pavir.1KG111684",52922825,52930843,"AT3G17712","","","LOC_Os02g53270","expressed protein"
"Chr01K","1K@71.78",49327867,54320869,"Cu63","Pavir.1KG111697",52930175,52933663,"AT1G14630","","","LOC_Os02g53280","expressed protein"
"Chr01K","1K@71.78",49327867,54320869,"Cu63","Pavir.1KG111710",52938718,52939342,"","","","LOC_Os07g39450","expressed protein"
"Chr01K","1K@71.78",49327867,54320869,"Cu63","Pavir.1KG111723",52955944,52960338,"AT4G01220","","Nucleotide-diphospho-sugar transferase family protein","LOC_Os05g32120","alpha 1,3-xylosyltransferase, putative, expressed"
"Chr01K","1K@71.78",49327867,54320869,"Cu63","Pavir.1KG111736",52977982,52978847,"","","","",""
"Chr01K","1K@71.78",49327867,54320869,"Cu63","Pavir.1KG111749",52990167,52992681,"AT3G03270","","Adenine nucleotide alpha hydrolases-like superfamily protein","LOC_Os02g53320","universal stress protein domain containing protein, putative, expressed"
"Chr01K","1K@71.78",49327867,54320869,"Cu63","Pavir.1KG111762",52992752,52996203,"AT1G48420","ACD1,ATACD1,D-CDES","D-cysteine desulfhydrase","LOC_Os02g53330","1-aminocyclopropane-1-carboxylate deaminase, putative, expressed"
"Chr01K","1K@71.78",49327867,54320869,"Cu63","Pavir.1KG111775",52998939,53006472,"AT3G17700","ATCNGC20,CNBT1,CNGC20","cyclic nucleotide-binding transporter 1","LOC_Os02g53340","cyclic nucleotide-gated ion channel, putative, expressed"
"Chr01K","1K@71.78",49327867,54320869,"Cu63","Pavir.1KG111788",53007190,53008269,"AT4G19100","","Protein of unknown function (DUF3464)","LOC_Os06g21530","expressed protein"
"Chr01K","1K@71.78",49327867,54320869,"Cu63","Pavir.1KG111801",53032012,53033610,"AT1G66160","ATCMPG1,CMPG1","CYS, MET, PRO, and GLY protein 1","LOC_Os02g50460","immediate-early fungal elicitor protein CMPG1, putative, expressed"
"Chr01K","1K@71.78",49327867,54320869,"Cu63","Pavir.1KG111814",53033993,53036241,"AT1G49630","ATPREP2,PREP2","presequence protease 2","LOC_Os02g52390","M16 domain containing zinc peptidase, putative, expressed"
"Chr01K","1K@71.78",49327867,54320869,"Cu63","Pavir.1KG111827",53050231,53050853,"AT4G19100","","Protein of unknown function (DUF3464)","LOC_Os02g53350","expressed protein"
"Chr01K","1K@71.78",49327867,54320869,"Cu63","Pavir.1KG111840",53051632,53054635,"AT2G42040","","","LOC_Os02g53360","expressed protein"
"Chr01K","1K@71.78",49327867,54320869,"Cu63","Pavir.1KG111853",53056928,53060081,"AT5G06700","TBR","Plant protein of unknown function (DUF828)","LOC_Os02g53380","expressed protein"
"Chr01K","1K@71.78",49327867,54320869,"Cu63","Pavir.1KG111866",53069183,53070706,"AT5G06690","WCRKC1","WCRKC thioredoxin 1","LOC_Os02g53400","thioredoxin, putative, expressed"
"Chr01K","1K@71.78",49327867,54320869,"Cu63","Pavir.1KG111879",53072686,53073265,"AT2G31945","","","LOC_Os02g53410","expressed protein"
"Chr01K","1K@71.78",49327867,54320869,"Cu63","Pavir.1KG111892",53074748,53075371,"AT5G24000","","Protein of unknown function (DUF819)","LOC_Os06g01790","expressed protein"
"Chr01K","1K@71.78",49327867,54320869,"Cu63","Pavir.1KG111905",53105541,53123883,"","","","",""
"Chr01K","1K@71.78",49327867,54320869,"Cu63","Pavir.1KG111918",53129926,53132209,"AT3G12040","","DNA-3-methyladenine glycosylase (MAG)","LOC_Os02g53430","DNA-3-methyladenine glycosylase, putative, expressed"
"Chr01K","1K@71.78",49327867,54320869,"Cu63","Pavir.1KG111931",53132887,53133258,"AT1G10000","","Ribonuclease H-like superfamily protein","LOC_Os09g15410","retrotransposon protein, putative, unclassified"
"Chr01K","1K@71.78",49327867,54320869,"Cu63","Pavir.1KG111944",53133551,53136116,"AT3G58060","","Cation efflux family protein","LOC_Os02g53490","cation efflux family protein, putative, expressed"
"Chr01K","1K@71.78",49327867,54320869,"Cu63","Pavir.1KG111957",53136087,53139609,"AT1G77470","RFC3,RFC5","replication factor C subunit 3","LOC_Os02g53500","RFC5 - Putative clamp loader of PCNA, replication factor C subunit 5, expressed"
"Chr01K","1K@71.78",49327867,54320869,"Cu63","Pavir.1KG111970",53141118,53141891,"AT5G19875","","","LOC_Os02g53510","oxidoreductase/ transition metal ion binding protein, putative, expressed"
"Chr01K","1K@71.78",49327867,54320869,"Cu63","Pavir.1KG111983",53142845,53161216,"AT3G12020","","P-loop containing nucleoside triphosphate hydrolases superfamily protein","LOC_Os02g53520","kinesin motor domain containing protein, putative, expressed"
"Chr01K","1K@71.78",49327867,54320869,"Cu63","Pavir.1KG111996",53164250,53168153,"AT4G02210","","","LOC_Os05g11370","expressed protein"
"Chr01K","1K@71.78",49327867,54320869,"Cu63","Pavir.1KG112009",53174108,53175710,"AT2G41940","ZFP8","zinc finger protein 8","LOC_Os02g53530","ZOS2-17 - C2H2 zinc finger protein, expressed"
"Chr01K","1K@71.78",49327867,54320869,"Cu63","Pavir.1KG112022",53184564,53185166,"","","","LOC_Os02g53570","DEFL74 - Defensin and Defensin-like DEFL family, expressed"
"Chr01K","1K@71.78",49327867,54320869,"Cu63","Pavir.1KG112035",53186596,53187148,"","","","LOC_Os02g53600","DEFL75 - Defensin and Defensin-like DEFL family, expressed"
"Chr01K","1K@71.78",49327867,54320869,"Cu63","Pavir.1KG112048",53189314,53189961,"AT3G61172","LCR8","low-molecular-weight cysteine-rich 8","",""
"Chr01K","1K@71.78",49327867,54320869,"Cu63","Pavir.1KG112061",53193925,53199422,"AT1G54160","NF-YA5,NFYA5","nuclear factor Y, subunit A5","LOC_Os02g53620","nuclear transcription factor Y subunit, putative, expressed"
"Chr01K","1K@71.78",49327867,54320869,"Cu63","Pavir.1KG112074",53204962,53206780,"","","","LOC_Os02g53660","expressed protein"
"Chr01K","1K@71.78",49327867,54320869,"Cu63","Pavir.1KG112087",53208522,53218520,"AT1G72650","TRFL6","TRF-like 6","LOC_Os02g53670","MYB family transcription factor, putative, expressed"
"Chr01K","1K@71.78",49327867,54320869,"Cu63","Pavir.1KG112101",53218226,53221554,"AT2G06510","ATRPA1A,ATRPA70A,RPA1A,RPA70A","replication protein A 1A","LOC_Os02g53680","RPA1A - Putative single-stranded DNA binding complex subunit 1, expressed"
"Chr01K","1K@71.78",49327867,54320869,"Cu63","Pavir.1KG112114",53222305,53223924,"AT3G13970","APG12,APG12B","Ubiquitin-like superfamily protein","LOC_Os06g10340","autophagy-related protein 12, putative, expressed"
"Chr01K","1K@71.78",49327867,54320869,"Cu63","Pavir.1KG112127",53224047,53233850,"AT5G27660","","Trypsin family protein with PDZ domain","LOC_Os07g47030","expressed protein"
"Chr01K","1K@71.78",49327867,54320869,"Cu63","Pavir.1KG112140",53237716,53239121,"AT3G13960","AtGRF5,GRF5","growth-regulating factor 5","LOC_Os02g53690","growth regulating factor protein, putative, expressed"
"Chr01K","1K@71.78",49327867,54320869,"Cu63","Pavir.1KG112153",53245490,53257598,"AT5G35560","","DENN (AEX-3) domain-containing protein","LOC_Os02g53700","DENN domain containing protein, expressed"
"Chr01K","1K@71.78",49327867,54320869,"Cu63","Pavir.1KG112166",53273861,53274936,"","","","",""
"Chr01K","1K@71.78",49327867,54320869,"Cu63","Pavir.1KG112179",53277474,53286037,"AT2G26330","ER,QRP1","Leucine-rich receptor-like protein kinase family protein","LOC_Os06g10230","receptor-like protein kinase 5 precursor, putative, expressed"
"Chr01K","1K@71.78",49327867,54320869,"Cu63","Pavir.1KG112192",53289002,53316915,"AT4G33200","ATXI-I,XI-15,XI-I","myosin, putative","LOC_Os03g48140","myosin, putative, expressed"
"Chr01K","1K@71.78",49327867,54320869,"Cu63","Pavir.1KG112205",53311195,53317090,"","","","",""
"Chr01K","1K@71.78",49327867,54320869,"Cu63","Pavir.1KG112218",53318529,53320235,"AT5G18400","","Cytokine-induced anti-apoptosis inhibitor 1, Fe-S biogenesis","LOC_Os04g57810","GA18008-PA, putative, expressed"
"Chr01K","1K@71.78",49327867,54320869,"Cu63","Pavir.1KG112231",53320484,53323494,"AT2G05940","","Protein kinase superfamily protein","LOC_Os02g53750","tyrosine protein kinase domain containing protein, putative, expressed"
"Chr01K","1K@71.78",49327867,54320869,"Cu63","Pavir.1KG112244",53332514,53332846,"AT1G10000","","Ribonuclease H-like superfamily protein","LOC_Os01g34680","expressed protein"
"Chr01K","1K@71.78",49327867,54320869,"Cu63","Pavir.1KG112257",53340704,53360106,"AT5G49030","OVA2","tRNA synthetase class I (I, L, M and V) family protein","LOC_Os02g53770","tRNA synthetase class I, putative, expressed"
"Chr01K","1K@71.78",49327867,54320869,"Cu63","Pavir.1KG112270",53360375,53366151,"AT2G06005","FIP1","FRIGIDA interacting protein 1","LOC_Os02g53780","expressed protein"
"Chr01K","1K@71.78",49327867,54320869,"Cu63","Pavir.1KG112283",53369129,53370174,"","","","",""
