"chr","QTL","pos_lo","pos_hi","TRAIT","seqid","start","end","locusName","GO","Best.hit.arabi.name","arabi.symbol","arabi.defline","Best.hit.rice.name","rice.defline"
"Chr04K","4K@50",33409990,45560112,"P31","Chr04K",33524957,33526800,"Pavir.4KG118000","","","","","LOC_Os06g35830","expressed protein"
"Chr04K","4K@50",33409990,45560112,"P31","Chr04K",35087123,35087530,"Pavir.4KG206900","","","","","",""
"Chr04K","4K@50",33409990,45560112,"P31","Chr04K",35103916,35106999,"Pavir.4KG206905","","AT4G29735","","","LOC_Os06g37070","expressed protein"
"Chr04K","4K@50",33409990,45560112,"P31","Chr04K",35103914,35117128,"Pavir.4KG206910","","AT2G06845","","Beta-galactosidase related protein","LOC_Os01g34680","expressed protein"
"Chr04K","4K@50",33409990,45560112,"P31","Chr04K",35108047,35127607,"Pavir.4KG206915","GO:0006468,GO:0005524,GO:0004672","AT4G21410","CRK29","cysteine-rich RLK (RECEPTOR-like protein kinase) 29","LOC_Os04g30030","cysteine-rich receptor-like protein kinase 12 precursor, putative, expressed"
"Chr04K","4K@50",33409990,45560112,"P31","Chr04K",35122082,35124002,"Pavir.4KG206920","","","","","LOC_Os03g32190","transposon protein, putative, unclassified, expressed"
"Chr04K","4K@50",33409990,45560112,"P31","Chr04K",35136122,35146510,"Pavir.4KG206925","GO:0006468,GO:0005524,GO:0004672","AT4G08500","ARAKIN,ATMEKK1,MAPKKK8,MEKK1","MAPK/ERK kinase kinase 1","LOC_Os03g15570","STE_MEKK_ste11_MAP3K.12 - STE kinases include homologs to sterile 7, sterile 11 and sterile 20 from yeast, expressed"
"Chr04K","4K@50",33409990,45560112,"P31","Chr04K",35175894,35176901,"Pavir.4KG206930","","","","","",""
"Chr04K","4K@50",33409990,45560112,"P31","Chr04K",35187159,35188294,"Pavir.4KG206935","","","","","",""
"Chr04K","4K@50",33409990,45560112,"P31","Chr04K",35203203,35203635,"Pavir.4KG206940","","","","","",""
"Chr04K","4K@50",33409990,45560112,"P31","Chr04K",36140314,36141244,"Pavir.4KG211200","","","","","",""
"Chr04K","4K@50",33409990,45560112,"P31","Chr04K",36145850,36146263,"Pavir.4KG211205","","","","","LOC_Os06g38210","expressed protein"
"Chr04K","4K@50",33409990,45560112,"P31","Chr04K",36180020,36180793,"Pavir.4KG211210","","","","","LOC_Os01g66670","expressed protein"
"Chr04K","4K@50",33409990,45560112,"P31","Chr04K",36187780,36189203,"Pavir.4KG211215","GO:0005515","AT1G78380","ATGSTU19,GST8,GSTU19","glutathione S-transferase TAU 19","LOC_Os07g28480","glutathione S-transferase, putative, expressed"
"Chr04K","4K@50",33409990,45560112,"P31","Chr04K",35254997,35256762,"Pavir.4KG214200","GO:0016788","AT2G23540","","GDSL-like Lipase/Acylhydrolase superfamily protein","LOC_Os06g50940","GDSL-like lipase/acylhydrolase, putative, expressed"
"Chr04K","4K@50",33409990,45560112,"P31","Chr04K",41828412,41831180,"Pavir.4KG228300","GO:0016021","AT2G24150","HHP3","heptahelical protein 3","LOC_Os06g44250","haemolysin-III, putative, expressed"
"Chr04K","4K@50",33409990,45560112,"P31","Chr04K",34127090,34132891,"Pavir.4KG238600","","AT1G58360","AAP1,NAT2","amino acid permease 1","LOC_Os06g36180","amino acid transporter, putative, expressed"
"Chr04K","4K@50",33409990,45560112,"P31","Chr04K",34170519,34178380,"Pavir.4KG238605","","AT1G50180","","NB-ARC domain-containing disease resistance protein","LOC_Os11g37850","stripe rust resistance protein Yr10, putative, expressed"
"Chr04K","4K@50",33409990,45560112,"P31","Chr04K",43600943,43601242,"Pavir.4KG247700","","","","","",""
"Chr04K","4K@50",33409990,45560112,"P31","Chr04K",43603318,43603916,"Pavir.4KG247800","","","","","",""
"Chr04K","4K@50",33409990,45560112,"P31","Chr04K",39685333,39688787,"Pavir.4KG256300","","","","","LOC_Os03g56904","expressed protein"
"Chr04K","4K@50",33409990,45560112,"P31","Chr04K",33434769,33436574,"Pavir.4KG263300","GO:0055114,GO:0050660,GO:0016491","AT5G44400","","FAD-binding Berberine family protein","LOC_Os06g35700","reticuline oxidase-like protein precursor, putative, expressed"
"Chr04K","4K@50",33409990,45560112,"P31","Chr04K",33439243,33442218,"Pavir.4KG263400","","AT2G42740","RPL16A","ribosomal protein large subunit 16A","LOC_Os01g10820","ribosomal protein L5, putative, expressed"
"Chr04K","4K@50",33409990,45560112,"P31","Chr04K",33448491,33449130,"Pavir.4KG263500","","","","","",""
"Chr04K","4K@50",33409990,45560112,"P31","Chr04K",33450077,33455129,"Pavir.4KG263600","","AT1G19260","","TTF-type zinc finger protein with HAT dimerisation domain","LOC_Os09g14530","hAT dimerisation domain-containing protein, putative"
"Chr04K","4K@50",33409990,45560112,"P31","Chr04K",33462650,33464846,"Pavir.4KG263700","","AT2G42760","","","LOC_Os06g35770","expressed protein"
"Chr04K","4K@50",33409990,45560112,"P31","Chr04K",33504454,33508403,"Pavir.4KG264000","GO:0005525","AT4G18800","ATHSGBP,ATRAB11B,ATRABA1D,RABA1d","RAB GTPase homolog A1D","LOC_Os06g35814","ras-related protein, putative, expressed"
"Chr04K","4K@50",33409990,45560112,"P31","Chr04K",33666377,33667823,"Pavir.4KG264500","GO:0016020,GO:0006810,GO:0005215","AT4G18910","ATNLM2,NIP1;2,NLM2","NOD26-like intrinsic protein 1;2","LOC_Os06g35930","aquaporin protein, putative, expressed"
"Chr04K","4K@50",33409990,45560112,"P31","Chr04K",33681949,33684592,"Pavir.4KG264600","","AT1G65480","FT","PEBP (phosphatidylethanolamine-binding protein) family protein","LOC_Os06g35940","osFTL12 FT-Like12 homologous to Flowering Locus T gene; contains Pfam profile PF01161: Phosphatidylethanolamine-binding protein, expressed"
"Chr04K","4K@50",33409990,45560112,"P31","Chr04K",33702412,33708762,"Pavir.4KG264700","GO:0008270,GO:0005515","AT1G53490","","RING/U-box superfamily protein","LOC_Os02g13810","DNA binding protein, putative, expressed"
"Chr04K","4K@50",33409990,45560112,"P31","Chr04K",33709880,33711795,"Pavir.4KG264705","GO:0043565,GO:0006355,GO:0005634,GO:0003700","AT3G24520","AT-HSFC1,HSFC1","heat shock transcription factor  C1","LOC_Os06g35960","HSF-type DNA-binding domain containing protein, expressed"
"Chr04K","4K@50",33409990,45560112,"P31","Chr04K",33732972,33734549,"Pavir.4KG265100","","AT2G42840","PDF1","protodermal factor 1","LOC_Os06g35970","meiosis 5, putative, expressed"
"Chr04K","4K@50",33409990,45560112,"P31","Chr04K",33757698,33759091,"Pavir.4KG265105","GO:0006355,GO:0003700","AT5G11590","TINY2","Integrase-type DNA-binding superfamily protein","LOC_Os06g36000","AP2 domain containing protein, expressed"
"Chr04K","4K@50",33409990,45560112,"P31","Chr04K",33759746,33760102,"Pavir.4KG265110","","AT3G18270","CYP77A5P","cytochrome P450, family 77, subfamily A, polypeptide 5 pseudogene","LOC_Os01g04630","muconate cycloisomerase, putative, expressed"
"Chr04K","4K@50",33409990,45560112,"P31","Chr04K",33774588,33775682,"Pavir.4KG265115","GO:0008270","AT5G11620","","SWIM zinc finger family protein / mitogen-activated protein kinase kinase kinase (MAPKKK)-related","LOC_Os06g36030","SWIM zinc finger family protein, expressed"
"Chr04K","4K@50",33409990,45560112,"P31","Chr04K",33776289,33777979,"Pavir.4KG265120","","AT5G25840","","Protein of unknown function (DUF1677)","LOC_Os06g36040","expressed protein"
"Chr04K","4K@50",33409990,45560112,"P31","Chr04K",33784042,33786038,"Pavir.4KG265125","GO:0005515","AT2G02030","","F-box family protein","LOC_Os04g11790","OsFBX120 - F-box domain containing protein, expressed"
"Chr04K","4K@50",33409990,45560112,"P31","Chr04K",33814264,33814647,"Pavir.4KG265130","","","","","LOC_Os12g15410","hypothetical protein"
"Chr04K","4K@50",33409990,45560112,"P31","Chr04K",34965332,34969560,"Pavir.4KG265300","GO:0043565,GO:0006355,GO:0005634,GO:0003700","AT2G26150","ATHSFA2,HSFA2","heat shock transcription factor A2","LOC_Os06g36930","HSF-type DNA-binding domain containing protein, expressed"
"Chr04K","4K@50",33409990,45560112,"P31","Chr04K",34970426,34970809,"Pavir.4KG265305","","","","","",""
"Chr04K","4K@50",33409990,45560112,"P31","Chr04K",34996677,34998578,"Pavir.4KG265310","GO:0043565,GO:0006355,GO:0005634,GO:0003700","AT2G26150","ATHSFA2,HSFA2","heat shock transcription factor A2","LOC_Os06g36930","HSF-type DNA-binding domain containing protein, expressed"
"Chr04K","4K@50",33409990,45560112,"P31","Chr04K",34949832,34954642,"Pavir.4KG265400","","AT4G01950","ATGPAT3,GPAT3","glycerol-3-phosphate acyltransferase 3","LOC_Os05g20100","glycerol-3-phosphate acyltransferase, putative, expressed"
"Chr04K","4K@50",33409990,45560112,"P31","Chr04K",34956322,34957347,"Pavir.4KG265405","","","","","",""
"Chr04K","4K@50",33409990,45560112,"P31","Chr04K",34104399,34104824,"Pavir.4KG265700","","","","","",""
"Chr04K","4K@50",33409990,45560112,"P31","Chr04K",34116592,34116860,"Pavir.4KG265705","","","","","",""
"Chr04K","4K@50",33409990,45560112,"P31","Chr04K",33927211,33931438,"Pavir.4KG266400","","AT3G14470","","NB-ARC domain-containing disease resistance protein","LOC_Os10g04570","expressed protein"
"Chr04K","4K@50",33409990,45560112,"P31","Chr04K",33938204,33939571,"Pavir.4KG266500","","AT2G22795","","","LOC_Os06g36050","expressed protein"
"Chr04K","4K@50",33409990,45560112,"P31","Chr04K",33949933,33951189,"Pavir.4KG266505","","AT3G16330","","","LOC_Os06g36070","expressed protein"
"Chr04K","4K@50",33409990,45560112,"P31","Chr04K",33965300,33973551,"Pavir.4KG266800","GO:0008017,GO:0007018,GO:0005524,GO:0003777,GO:0005871","AT1G73860","","P-loop containing nucleoside triphosphate hydrolases superfamily protein","LOC_Os06g36080","kinesin motor domain containing protein, expressed"
"Chr04K","4K@50",33409990,45560112,"P31","Chr04K",33988366,33989037,"Pavir.4KG266805","","","","","LOC_Os08g19290","hypothetical protein"
"Chr04K","4K@50",33409990,45560112,"P31","Chr04K",33994873,34004734,"Pavir.4KG267400","GO:0016887,GO:0005524,GO:0016020","AT3G16340","ATPDR1,PDR1","pleiotropic drug resistance 1","LOC_Os06g36090","ABC-2 type transporter, putative, expressed"
"Chr04K","4K@50",33409990,45560112,"P31","Chr04K",34032311,34034448,"Pavir.4KG267700","GO:0006412,GO:0005840,GO:0005622,GO:0003735","AT5G28060","","Ribosomal protein S24e family protein","LOC_Os01g52490","40S ribosomal protein S24, putative, expressed"
"Chr04K","4K@50",33409990,45560112,"P31","Chr04K",34035224,34039116,"Pavir.4KG267800","GO:0043399,GO:0019988","AT2G40570","","initiator tRNA phosphoribosyl transferase family protein","LOC_Os06g36170","initiator tRNA phosphoribosyl transferase family protein, putative, expressed"
"Chr04K","4K@50",33409990,45560112,"P31","Chr04K",34046853,34049109,"Pavir.4KG267805","","","","","",""
"Chr04K","4K@50",33409990,45560112,"P31","Chr04K",34049756,34056349,"Pavir.4KG268100","GO:0016747","AT5G48930","HCT","hydroxycinnamoyl-CoA shikimate/quinate hydroxycinnamoyl transferase","LOC_Os04g56910","transferase family protein, putative, expressed"
"Chr04K","4K@50",33409990,45560112,"P31","Chr04K",34058551,34058982,"Pavir.4KG268105","","","","","",""
"Chr04K","4K@50",33409990,45560112,"P31","Chr04K",34065701,34068098,"Pavir.4KG268110","","","","","",""
"Chr04K","4K@50",33409990,45560112,"P31","Chr04K",34076598,34078532,"Pavir.4KG268300","GO:0016747","AT5G48930","HCT","hydroxycinnamoyl-CoA shikimate/quinate hydroxycinnamoyl transferase","LOC_Os04g56910","transferase family protein, putative, expressed"
"Chr04K","4K@50",33409990,45560112,"P31","Chr04K",34091679,34093594,"Pavir.4KG268305","","","","","",""
"Chr04K","4K@50",33409990,45560112,"P31","Chr04K",34301312,34304707,"Pavir.4KG268600","","","","","LOC_Os01g42340","expressed protein"
"Chr04K","4K@50",33409990,45560112,"P31","Chr04K",34305081,34307396,"Pavir.4KG268800","GO:0006388,GO:0000213","AT5G60230","ATSEN2,SEN2","splicing endonuclease 2","LOC_Os11g38930","tRNA-splicing endonuclease subunit Sen2, putative, expressed"
"Chr04K","4K@50",33409990,45560112,"P31","Chr04K",34308474,34309957,"Pavir.4KG268900","","AT4G38260","","Protein of unknown function (DUF833)","LOC_Os09g15480","Ser/Thr-rich protein T10 in DGCR region, putative, expressed"
"Chr04K","4K@50",33409990,45560112,"P31","Chr04K",34312264,34313163,"Pavir.4KG268905","","","","","",""
"Chr04K","4K@50",33409990,45560112,"P31","Chr04K",34322912,34337706,"Pavir.4KG268910","","","","","",""
"Chr04K","4K@50",33409990,45560112,"P31","Chr04K",34359662,34361788,"Pavir.4KG269200","GO:0055085,GO:0016020,GO:0015297,GO:0015238,GO:0006855","AT4G29140","","MATE efflux family protein","LOC_Os06g36330","MATE domain containing protein, expressed"
"Chr04K","4K@50",33409990,45560112,"P31","Chr04K",34384341,34390571,"Pavir.4KG269400","GO:0016779,GO:0043631,GO:0003723,GO:0004652,GO:0005634","AT4G32850","nPAP,PAP(IV)","nuclear poly(a) polymerase","LOC_Os06g36360","expressed protein"
"Chr04K","4K@50",33409990,45560112,"P31","Chr04K",34406551,34410160,"Pavir.4KG269405","","","","","LOC_Os12g36580","transposon protein, putative, CACTA, En/Spm sub-class, expressed"
"Chr04K","4K@50",33409990,45560112,"P31","Chr04K",34429202,34436824,"Pavir.4KG269700","","AT5G56550","ATOXS3,OXS3","oxidative stress 3","LOC_Os06g36390","expressed protein"
"Chr04K","4K@50",33409990,45560112,"P31","Chr04K",34432643,34436834,"Pavir.4KG269705","","","","","",""
"Chr04K","4K@50",33409990,45560112,"P31","Chr04K",34441449,34443951,"Pavir.4KG270000","GO:0003993","AT4G29260","","HAD superfamily, subfamily IIIB acid phosphatase ","LOC_Os06g36400","HAD superfamily phosphatase, putative, expressed"
"Chr04K","4K@50",33409990,45560112,"P31","Chr04K",34447361,34448029,"Pavir.4KG270005","","ATMG00310","","RNA-directed DNA polymerase (reverse transcriptase)-related family protein","LOC_Os09g02750","expressed protein"
"Chr04K","4K@50",33409990,45560112,"P31","Chr04K",34471371,34473514,"Pavir.4KG270200","GO:0034755,GO:0016021,GO:0005381","AT2G38460","ATIREG1,FPN1,IREG1","iron regulated 1","LOC_Os06g36450","ferroportin1 domain containing protein, expressed"
"Chr04K","4K@50",33409990,45560112,"P31","Chr04K",34475175,34475591,"Pavir.4KG270205","","","","","",""
"Chr04K","4K@50",33409990,45560112,"P31","Chr04K",34482672,34485336,"Pavir.4KG270210","","AT1G79250","AGC1.7","AGC kinase 1.7","LOC_Os11g05320","AGC_PVPK_like_kin82y.1 - ACG kinases include homologs to PKA, PKG and PKC, expressed"
"Chr04K","4K@50",33409990,45560112,"P31","Chr04K",34489364,34494530,"Pavir.4KG270300","GO:0006355,GO:0003677","AT4G29230","anac075,NAC075","NAC domain containing protein 75","LOC_Os06g36480","no apical meristem protein, putative, expressed"
"Chr04K","4K@50",33409990,45560112,"P31","Chr04K",34501407,34507777,"Pavir.4KG270400","","AT4G17486","","PPPDE putative thiol peptidase family protein","LOC_Os06g36490","ethylene-responsive element-binding protein, putative, expressed"
"Chr04K","4K@50",33409990,45560112,"P31","Chr04K",34534209,34538243,"Pavir.4KG270500","GO:0016788","AT1G29670","","GDSL-like Lipase/Acylhydrolase superfamily protein","LOC_Os06g36520","GDSL-like lipase/acylhydrolase, putative, expressed"
"Chr04K","4K@50",33409990,45560112,"P31","Chr04K",34546523,34550064,"Pavir.4KG270600","GO:0055114,GO:0050113,GO:0019310,GO:0005737,GO:0005506","AT1G14520","MIOX1","myo-inositol oxygenase 1","LOC_Os06g36560","inositol oxygenase, putative, expressed"
"Chr04K","4K@50",33409990,45560112,"P31","Chr04K",34552642,34560812,"Pavir.4KG270700","GO:0055085,GO:0016021,GO:0015299,GO:0006812","AT2G19600","ATKEA4,KEA4","K+ efflux antiporter 4","LOC_Os06g36590","transporter, monovalent cation:proton antiporter-2 family, putative, expressed"
"Chr04K","4K@50",33409990,45560112,"P31","Chr04K",34582259,34588887,"Pavir.4KG270900","GO:0055085,GO:0042626,GO:0016021,GO:0006810,GO:0005524,GO:0016887","AT3G21250","ATMRP6,MRP6","multidrug resistance-associated protein 6","LOC_Os05g10730","ABC transporter, ATP-binding protein, putative, expressed"
"Chr04K","4K@50",33409990,45560112,"P31","Chr04K",34590558,34592931,"Pavir.4KG271000","GO:0003677","AT3G42170","","BED zinc finger ;hAT family dimerisation domain","LOC_Os08g09840","WRKY117, expressed"
"Chr04K","4K@50",33409990,45560112,"P31","Chr04K",34635661,34638086,"Pavir.4KG271500","","","","","",""
"Chr04K","4K@50",33409990,45560112,"P31","Chr04K",34178947,34180999,"Pavir.4KG272100","GO:0043531","AT1G53350","","Disease resistance protein (CC-NBS-LRR class) family","LOC_Os11g03650","mla1, putative, expressed"
"Chr04K","4K@50",33409990,45560112,"P31","Chr04K",34190661,34193770,"Pavir.4KG272105","GO:0008234,GO:0006508","","","","LOC_Os02g45720","transposon protein, putative, CACTA, En/Spm sub-class, expressed"
"Chr04K","4K@50",33409990,45560112,"P31","Chr04K",34195055,34197429,"Pavir.4KG272200","","AT1G58360","AAP1,NAT2","amino acid permease 1","LOC_Os06g36210","amino acid transporter, putative, expressed"
"Chr04K","4K@50",33409990,45560112,"P31","Chr04K",34203417,34210263,"Pavir.4KG272400","","AT1G58360","AAP1,NAT2","amino acid permease 1","LOC_Os06g36210","amino acid transporter, putative, expressed"
"Chr04K","4K@50",33409990,45560112,"P31","Chr04K",34229827,34231663,"Pavir.4KG272405","","","","","",""
"Chr04K","4K@50",33409990,45560112,"P31","Chr04K",34231696,34235743,"Pavir.4KG272600","GO:0003924","AT2G36250","ATFTSZ2-1,FTSZ2-1","Tubulin/FtsZ family protein","LOC_Os03g44420","tubulin/FtsZ domain containing protein, putative, expressed"
"Chr04K","4K@50",33409990,45560112,"P31","Chr04K",34236781,34240733,"Pavir.4KG272700","GO:0005515,GO:0006468,GO:0005524,GO:0004672","AT5G25930","","Protein kinase family protein with leucine-rich repeat domain","LOC_Os06g36270","receptor-like protein kinase 5 precursor, putative, expressed"
"Chr04K","4K@50",33409990,45560112,"P31","Chr04K",34574649,34578058,"Pavir.4KG273200","","","","","LOC_Os01g37710","expressed protein"
"Chr04K","4K@50",33409990,45560112,"P31","Chr04K",34592671,34593914,"Pavir.4KG273500","","","","","LOC_Os04g43450","expressed protein"
"Chr04K","4K@50",33409990,45560112,"P31","Chr04K",34609556,34610605,"Pavir.4KG273700","","AT2G26040","PYL2,RCAR14","PYR1-like 2","LOC_Os06g36670","bet v I allergen family protein, putative, expressed"
"Chr04K","4K@50",33409990,45560112,"P31","Chr04K",34657049,34658938,"Pavir.4KG273900","GO:0008234","AT5G50260","","Cysteine proteinases superfamily protein","LOC_Os08g44270","vignain precursor, putative, expressed"
"Chr04K","4K@50",33409990,45560112,"P31","Chr04K",34717753,34720203,"Pavir.4KG274200","","AT2G02230","AtPP2-B1,PP2-B1","phloem protein 2-B1","LOC_Os02g56840","OsFBX70 - F-box domain containing protein, expressed"
"Chr04K","4K@50",33409990,45560112,"P31","Chr04K",34743681,34746602,"Pavir.4KG274300","GO:0006355,GO:0003677","AT4G32980","ATH1","homeobox gene 1","LOC_Os06g36680","homeobox domain containing protein, expressed"
"Chr04K","4K@50",33409990,45560112,"P31","Chr04K",34748883,34750150,"Pavir.4KG274305","","","","","",""
"Chr04K","4K@50",33409990,45560112,"P31","Chr04K",34758846,34763764,"Pavir.4KG274400","GO:0005524","AT1G24510","","TCP-1/cpn60 chaperonin family protein","LOC_Os06g36700","T-complex protein, putative, expressed"
"Chr04K","4K@50",33409990,45560112,"P31","Chr04K",34764336,34771865,"Pavir.4KG274500","","AT1G65660","SMP1","Pre-mRNA splicing Prp18-interacting factor","LOC_Os08g03390","pre-mRNA-splicing factor SLU7, putative, expressed"
"Chr04K","4K@50",33409990,45560112,"P31","Chr04K",34771772,34783274,"Pavir.4KG274600","GO:0006355","AT2G03150","emb1579","ATP/GTP-binding protein family","LOC_Os10g43075","expressed protein"
"Chr04K","4K@50",33409990,45560112,"P31","Chr04K",34790660,34795764,"Pavir.4KG274700","","AT5G56750","NDL1","N-MYC downregulated-like 1","LOC_Os06g36740","pollen-specific protein SF21, putative, expressed"
"Chr04K","4K@50",33409990,45560112,"P31","Chr04K",34820448,34820954,"Pavir.4KG274705","","","","","",""
"Chr04K","4K@50",33409990,45560112,"P31","Chr04K",34828661,34833954,"Pavir.4KG274800","GO:0006468,GO:0004672,GO:0030246","AT5G10530","","Concanavalin A-like lectin protein kinase family protein","LOC_Os09g16540","protein kinase, putative, expressed"
"Chr04K","4K@50",33409990,45560112,"P31","Chr04K",34834369,34836199,"Pavir.4KG274805","","","","","",""
"Chr04K","4K@50",33409990,45560112,"P31","Chr04K",34858646,34862229,"Pavir.4KG275000","","","","","",""
"Chr04K","4K@50",33409990,45560112,"P31","Chr04K",34879866,34887460,"Pavir.4KG275200","GO:0008601,GO:0000159","AT1G17720","ATB BETA","Protein phosphatase 2A, regulatory subunit PR55","LOC_Os06g36770","serine/threonine protein phosphatase 2A 55 kDa regulatory subunit B, putative, expressed"
"Chr04K","4K@50",33409990,45560112,"P31","Chr04K",34888177,34888517,"Pavir.4KG275300","GO:0006412,GO:0005840,GO:0005622,GO:0003735","AT4G29390","","Ribosomal protein S30 family protein","LOC_Os06g07580","expressed protein"
"Chr04K","4K@50",33409990,45560112,"P31","Chr04K",34901182,34912231,"Pavir.4KG275500","GO:0008374","AT2G19450","ABX45,AS11,ATDGAT,DGAT1,RDS1,TAG1","membrane bound O-acyl transferase (MBOAT) family protein","LOC_Os06g36800","O-acyltransferase, putative, expressed"
"Chr04K","4K@50",33409990,45560112,"P31","Chr04K",34246024,34246918,"Pavir.4KG275700","","","","","",""
"Chr04K","4K@50",33409990,45560112,"P31","Chr04K",34278602,34282746,"Pavir.4KG275705","GO:0005515,GO:0006468,GO:0005524,GO:0004672","AT5G25930","","Protein kinase family protein with leucine-rich repeat domain","LOC_Os06g36270","receptor-like protein kinase 5 precursor, putative, expressed"
"Chr04K","4K@50",33409990,45560112,"P31","Chr04K",33718084,33718545,"Pavir.4KG275900","","AT1G02816","","Protein of unknown function, DUF538","LOC_Os03g27580","expressed protein"
"Chr04K","4K@50",33409990,45560112,"P31","Chr04K",35053807,35058588,"Pavir.4KG277200","GO:0003676","AT3G13224","","RNA-binding (RRM/RBD/RNP motifs) family protein","LOC_Os02g12850","RNA recognition motif containing protein, expressed"
"Chr04K","4K@50",33409990,45560112,"P31","Chr04K",35060230,35067241,"Pavir.4KG277300","GO:0055085,GO:0046873,GO:0030001,GO:0016020","AT1G10970","ATZIP4,ZIP4","zinc transporter 4 precursor","LOC_Os06g37010","metal cation transporter, putative, expressed"
"Chr04K","4K@50",33409990,45560112,"P31","Chr04K",35085575,35086848,"Pavir.4KG277305","","AT5G56980","","","LOC_Os06g37020","expressed protein"
"Chr04K","4K@50",33409990,45560112,"P31","Chr04K",34920533,34923310,"Pavir.4KG279200","","AT2G02150","","Tetratricopeptide repeat (TPR)-like superfamily protein","LOC_Os06g36910","pentatricopeptide, putative, expressed"
"Chr04K","4K@50",33409990,45560112,"P31","Chr04K",34924532,34924814,"Pavir.4KG279205","","","","","",""
"Chr04K","4K@50",33409990,45560112,"P31","Chr04K",34926157,34935038,"Pavir.4KG279210","GO:0043565,GO:0006355,GO:0005634,GO:0003700","AT2G26150","ATHSFA2,HSFA2","heat shock transcription factor A2","LOC_Os06g36930","HSF-type DNA-binding domain containing protein, expressed"
